TAZ,District,Sch1TAZs,Sch2TAZs,Sch3TAZs,wSch1,wSch2,wSch3
872,279,18,8,4,0,0,0
873,279,18,8,4,1,0,0
874,279,18,8,4,0,0,0
875,279,18,8,4,1,0,0
876,279,18,8,4,0,0,0
877,279,18,8,4,0,0,0
878,279,18,8,4,0,0,0
879,279,18,8,4,0,0,0
880,279,18,8,4,0,0,0
881,279,18,8,4,1,0,0
882,279,18,8,4,0,0,0
883,281,12,4,2,0,0,0
884,284,8,4,1,0,0,0
885,281,12,4,2,0,0,0
886,281,12,4,2,0,0,0
887,284,8,4,1,0,0,0
888,284,8,4,1,0,0,0
889,284,8,4,1,0,0,0
890,284,8,4,1,1,0,0
891,284,8,4,1,1,0,0
892,284,8,4,1,0,0,0
893,284,8,4,1,0,1,1
894,284,8,4,1,0,0,0
895,284,8,4,1,0,0,0
896,279,18,8,4,0,0,0
897,279,18,8,4,0,0,0
898,883,1,2,1,0,0,0
899,883,1,2,1,0,0,0
900,883,1,2,1,0,0,0
901,883,1,2,1,0,0,0
902,883,1,2,1,0,0,0
903,883,1,2,1,0,0,0
904,883,1,2,1,0,0,0
905,883,1,2,1,0,0,0
906,879,1,1,1,0,0,0
907,879,1,1,1,0,0,0
908,879,1,1,1,0,0,0
909,879,1,1,1,0,0,0
910,278,1,2,1,0,0,0
911,879,1,1,1,0,0,0
912,284,8,4,1,0,0,0
913,284,8,4,1,0,0,0
914,284,8,4,1,0,0,0
915,284,8,4,1,0,0,0
916,278,1,2,1,0,0,0
917,284,8,4,1,0,0,0
918,278,1,2,1,0,0,0
919,278,1,2,1,0,0,0
920,278,1,2,1,0,0,0
921,278,1,2,1,1,1,0
922,278,1,2,1,0,1,1
923,278,1,2,1,0,0,0
924,278,1,2,1,0,0,0
925,278,1,2,1,0,0,0
926,284,8,4,1,0,0,0
927,278,1,2,1,0,0,0
928,278,1,2,1,0,0,0
929,278,1,2,1,0,0,0
930,278,1,2,1,0,0,0
931,278,1,2,1,0,0,0
932,278,1,2,1,0,0,0
933,278,1,2,1,0,0,0
934,278,1,2,1,0,0,0
935,277,2,1,1,0,0,0
936,277,2,1,1,0,0,0
937,278,1,2,1,0,0,0
938,879,1,1,1,0,0,0
939,111,2,1,1,0,0,0
940,111,2,1,1,0,0,0
941,277,2,1,1,1,1,1
942,111,2,1,1,0,0,0
943,111,2,1,1,0,0,0
944,110,1,1,1,0,0,0
945,110,1,1,1,0,0,0
946,110,1,1,1,0,0,0
947,277,2,1,1,0,0,0
948,277,2,1,1,0,0,0
949,277,2,1,1,0,0,0
950,277,2,1,1,1,0,0
951,277,2,1,1,0,0,0
952,277,2,1,1,0,0,0
953,277,2,1,1,0,0,0
954,278,1,2,1,0,0,0
955,278,1,2,1,0,0,0
956,278,1,2,1,0,0,0
957,277,2,1,1,0,0,0
958,277,2,1,1,0,0,0
959,277,2,1,1,0,0,0
960,276,6,2,1,1,0,0
961,276,6,2,1,0,0,0
962,276,6,2,1,0,0,0
963,276,6,2,1,1,0,0
964,276,6,2,1,0,0,0
965,276,6,2,1,0,0,0
966,276,6,2,1,0,1,1
967,276,6,2,1,0,0,0
968,276,6,2,1,1,0,0
969,276,6,2,1,0,0,0
970,276,6,2,1,0,0,0
971,284,8,4,1,0,0,0
972,284,8,4,1,0,0,0
973,284,8,4,1,0,1,0
974,284,8,4,1,0,0,0
975,284,8,4,1,0,0,0
976,276,6,2,1,0,0,0
977,276,6,2,1,0,0,0
978,276,6,2,1,0,0,0
979,276,6,2,1,0,1,0
980,276,6,2,1,0,0,0
981,276,6,2,1,0,0,0
982,276,6,2,1,1,0,0
983,276,6,2,1,1,0,0
984,276,6,2,1,0,0,0
985,270,6,3,1,1,0,0
986,270,6,3,1,0,0,0
987,270,6,3,1,0,0,0
988,270,6,3,1,1,0,0
989,276,6,2,1,0,0,0
990,270,6,3,1,0,0,0
991,276,6,2,1,0,0,0
992,276,6,2,1,1,0,0
993,284,8,4,1,0,0,0
994,284,8,4,1,0,0,0
995,284,8,4,1,0,0,0
996,284,8,4,1,0,0,0
997,284,8,4,1,0,0,0
998,284,8,4,1,0,0,0
999,284,8,4,1,1,0,0
1000,284,8,4,1,0,1,0
1001,284,8,4,1,1,0,0
1002,284,8,4,1,0,0,0
1003,284,8,4,1,0,0,0
1004,284,8,4,1,1,0,0
1005,284,8,4,1,0,0,0
1006,284,8,4,1,0,0,0
1007,284,8,4,1,1,0,0
1008,284,8,4,1,0,0,0
1009,284,8,4,1,0,0,0
1010,284,8,4,1,0,0,0
1011,284,8,4,1,0,0,0
1012,284,8,4,1,0,0,0
1013,284,8,4,1,0,0,0
1014,284,8,4,1,0,0,0
1015,284,8,4,1,0,0,0
1016,270,6,3,1,0,0,0
1017,270,6,3,1,0,1,0
1018,270,6,3,1,0,0,0
1019,270,6,3,1,0,0,0
1020,270,6,3,1,0,0,0
1021,270,6,3,1,0,0,0
1022,270,6,3,1,0,0,0
1023,270,6,3,1,0,0,0
1024,270,6,3,1,0,0,0
1025,270,6,3,1,0,0,0
1026,270,6,3,1,0,0,0
1027,270,6,3,1,0,1,0
1028,270,6,3,1,0,0,0
1029,270,6,3,1,0,0,0
1030,270,6,3,1,1,0,0
1031,270,6,3,1,0,0,0
1032,270,6,3,1,0,0,0
1033,270,6,3,1,0,0,0
1034,270,6,3,1,1,0,0
1035,270,6,3,1,0,0,0
1036,270,6,3,1,0,0,0
1037,270,6,3,1,0,0,0
1038,270,6,3,1,0,0,0
1039,270,6,3,1,0,0,0
1040,270,6,3,1,1,1,1
1041,270,6,3,1,0,0,0
1042,284,8,4,1,0,0,0
1043,284,8,4,1,0,0,0
1044,284,8,4,1,0,0,0
1045,284,8,4,1,0,0,0
1046,284,8,4,1,0,0,0
1047,284,8,4,1,1,0,0
1048,284,8,4,1,1,1,0
1049,270,6,3,1,0,0,0
1050,270,6,3,1,0,0,0
1051,284,8,4,1,0,0,0
1052,281,12,4,2,0,1,1
1053,284,8,4,1,0,0,0
1054,284,8,4,1,0,0,0
1055,284,8,4,1,0,0,0
1056,281,12,4,2,0,0,0
1057,281,12,4,2,0,0,0
1058,281,12,4,2,1,0,0
1059,281,12,4,2,0,0,0
1060,281,12,4,2,0,0,0
1061,281,12,4,2,0,0,0
1062,279,18,8,4,0,0,0
1063,279,18,8,4,0,0,0
1064,279,18,8,4,0,0,0
1065,279,18,8,4,0,0,0
1066,279,18,8,4,0,0,0
1067,279,18,8,4,0,0,0
1068,279,18,8,4,1,0,0
1069,279,18,8,4,0,1,0
1070,279,18,8,4,0,0,0
1071,279,18,8,4,0,0,0
1072,279,18,8,4,0,1,1
1073,279,18,8,4,0,0,0
1074,279,18,8,4,0,0,0
1075,279,18,8,4,1,1,0
1076,279,18,8,4,1,0,0
1077,279,18,8,4,1,0,0
1078,279,18,8,4,0,1,1
1079,279,18,8,4,1,0,0
1080,279,18,8,4,1,0,0
1081,279,18,8,4,0,0,0
1082,11,26,14,11,0,0,0
1083,11,26,14,11,0,0,0
1084,11,26,14,11,0,0,0
1085,11,26,14,11,1,0,0
1086,11,26,14,11,0,0,0
1087,279,18,8,4,1,0,0
1088,279,18,8,4,0,0,0
1089,279,18,8,4,0,0,0
1090,279,18,8,4,0,1,0
1091,279,18,8,4,0,0,0
1092,286,1,1,1,0,0,0
1093,11,26,14,11,0,0,0
1094,11,26,14,11,1,0,0
1095,11,26,14,11,0,1,1
1096,286,1,1,1,0,0,0
1097,11,26,14,11,0,0,0
1098,286,1,1,1,0,0,0
1099,286,1,1,1,0,0,0
1100,286,1,1,1,1,1,1
1101,286,1,1,1,0,0,0
1102,279,18,8,4,0,0,0
1103,279,18,8,4,1,0,0
1104,281,12,4,2,0,0,0
1105,281,12,4,2,0,0,0
1106,281,12,4,2,1,0,0
1107,281,12,4,2,0,0,0
1108,281,12,4,2,0,0,0
1109,279,18,8,4,1,1,0
1110,279,18,8,4,0,0,0
1111,281,12,4,2,1,0,0
1112,281,12,4,2,1,0,0
1113,279,18,8,4,0,0,0
1114,281,12,4,2,0,0,0
1115,281,12,4,2,1,0,0
1116,281,12,4,2,0,0,0
1117,281,12,4,2,0,0,0
1118,281,12,4,2,0,0,0
1119,281,12,4,2,0,0,0
1120,281,12,4,2,0,0,0
1121,281,12,4,2,0,0,0
1122,281,12,4,2,0,0,0
1123,281,12,4,2,0,0,0
1124,281,12,4,2,0,0,0
1125,281,12,4,2,0,0,0
1126,281,12,4,2,0,0,0
1127,281,12,4,2,0,0,0
1128,281,12,4,2,1,0,0
1129,281,12,4,2,0,0,0
1130,281,12,4,2,0,1,1
1131,281,12,4,2,0,0,0
1132,281,12,4,2,0,0,0
1133,281,12,4,2,0,0,0
1134,281,12,4,2,0,0,0
1135,281,12,4,2,0,1,0
1136,281,12,4,2,0,0,0
1137,281,12,4,2,0,0,0
1138,281,12,4,2,0,0,0
1139,281,12,4,2,1,0,0
1140,281,12,4,2,1,0,0
1141,281,12,4,2,0,0,0
1142,281,12,4,2,1,0,0
1143,281,12,4,2,0,0,0
1144,281,12,4,2,0,0,0
1145,281,12,4,2,0,0,0
1146,281,12,4,2,0,0,0
1147,281,12,4,2,0,0,0
1148,281,12,4,2,0,0,0
1149,270,6,3,1,0,0,0
1150,270,6,3,1,0,0,0
1151,270,6,3,1,0,0,0
1152,270,6,3,1,0,0,0
1153,270,6,3,1,0,0,0
1154,270,6,3,1,0,0,0
1155,281,12,4,2,0,0,0
1156,281,12,4,2,0,0,0
1157,270,6,3,1,1,0,0
1158,270,6,3,1,0,0,0
1159,270,6,3,1,0,0,0
1160,270,6,3,1,0,0,0
1161,270,6,3,1,0,0,0
1162,270,6,3,1,0,0,0
1163,270,6,3,1,0,0,0
1164,281,12,4,2,0,0,0
1165,281,12,4,2,1,0,0
1166,281,12,4,2,0,0,0
1167,281,12,4,2,1,0,0
1168,281,12,4,2,0,1,0
1169,281,12,4,2,0,0,0
1170,281,12,4,2,0,0,0
1171,281,12,4,2,0,0,0
1172,281,12,4,2,0,0,0
1173,281,12,4,2,1,0,0
1174,281,12,4,2,0,0,0
1175,1,55,39,23,0,0,0
1176,1,55,39,23,1,1,0
1177,1,55,39,23,0,0,0
1178,1,55,39,23,0,0,0
1179,1,55,39,23,0,0,0
1180,1,55,39,23,0,0,0
1181,1,55,39,23,0,0,0
1182,1,55,39,23,0,1,1
1183,1,55,39,23,0,0,0
1184,1,55,39,23,1,0,0
1185,1,55,39,23,0,0,0
1186,1,55,39,23,0,0,0
1187,1,55,39,23,0,0,0
1188,1,55,39,23,1,0,0
1189,1,55,39,23,0,0,0
1190,1,55,39,23,0,0,0
1191,1,55,39,23,0,0,0
1192,1,55,39,23,0,0,0
1193,1,55,39,23,0,0,0
1194,1,55,39,23,0,0,0
1195,1,55,39,23,1,0,0
1196,1,55,39,23,0,0,0
1197,1,55,39,23,0,0,0
1198,1,55,39,23,1,0,0
1199,1,55,39,23,1,1,0
1200,1,55,39,23,1,0,0
1201,1,55,39,23,0,0,0
1202,1,55,39,23,0,0,0
1203,1,55,39,23,0,0,0
1204,1,55,39,23,0,0,0
1205,1,55,39,23,0,1,1
1206,1,55,39,23,0,0,0
1207,1,55,39,23,0,0,0
1208,1,55,39,23,0,0,0
1209,1,55,39,23,0,0,0
1210,1,55,39,23,1,1,0
1211,1,55,39,23,0,0,0
1212,1,55,39,23,0,0,0
1213,1,55,39,23,1,1,1
1214,1,55,39,23,1,1,0
1215,1,55,39,23,1,1,1
1216,1,55,39,23,0,0,0
1217,1,55,39,23,1,0,0
1218,1,55,39,23,0,0,0
1219,1,55,39,23,0,0,0
1220,1,55,39,23,0,0,0
1221,1,55,39,23,1,0,0
1222,1,55,39,23,0,0,0
1223,1,55,39,23,0,0,0
1224,1,55,39,23,0,0,0
1225,1,55,39,23,0,0,0
1226,1,55,39,23,0,0,0
1227,1,55,39,23,1,1,0
1228,1,55,39,23,1,1,0
1229,1,55,39,23,1,0,0
1230,1,55,39,23,0,0,0
1231,1,55,39,23,0,0,0
1232,1,55,39,23,0,0,0
1233,1,55,39,23,0,0,0
1234,1,55,39,23,0,0,0
1235,1,55,39,23,0,0,0
1236,1,55,39,23,0,0,0
1237,1,55,39,23,0,0,0
1238,1,55,39,23,0,0,0
1239,1,55,39,23,0,0,0
1240,1,55,39,23,1,0,0
1241,1,55,39,23,0,0,0
1242,1,55,39,23,0,0,0
1243,1,55,39,23,0,0,0
1244,1,55,39,23,0,0,0
1245,1,55,39,23,0,1,1
1246,1,55,39,23,0,0,0
1247,1,55,39,23,1,1,1
1248,1,55,39,23,0,0,0
1249,1,55,39,23,0,0,0
1250,1,55,39,23,0,0,0
1251,1,55,39,23,0,0,0
1252,1,55,39,23,0,0,0
1253,1,55,39,23,0,0,0
1254,1,55,39,23,0,0,0
1255,1,55,39,23,1,0,0
1256,1,55,39,23,0,1,0
1257,1,55,39,23,0,0,0
1258,1,55,39,23,1,0,0
1259,282,1,1,1,0,0,0
1260,282,1,1,1,1,1,1
1261,282,1,1,1,0,0,0
1262,282,1,1,1,0,0,0
1263,282,1,1,1,0,0,0
1264,1,55,39,23,0,0,0
1265,282,1,1,1,0,0,0
1266,1,55,39,23,0,0,0
1267,1,55,39,23,0,0,0
1268,1,55,39,23,0,0,0
1269,1,55,39,23,0,0,0
1270,1,55,39,23,0,0,0
1271,1,55,39,23,0,0,0
1272,1,55,39,23,0,0,0
1273,1,55,39,23,1,0,0
1274,1,55,39,23,0,0,0
1275,1,55,39,23,0,0,0
1276,1,55,39,23,0,0,0
1277,1,55,39,23,0,0,0
1278,1,55,39,23,0,0,0
1279,1,55,39,23,0,1,1
1280,1,55,39,23,0,0,0
1281,1,55,39,23,0,0,0
1282,1,55,39,23,0,0,0
1283,1,55,39,23,0,0,0
1284,1,55,39,23,0,0,0
1285,1,55,39,23,0,0,0
1286,1,55,39,23,1,0,0
1287,1,55,39,23,0,0,0
1288,1,55,39,23,0,1,0
1289,1,55,39,23,0,0,0
1290,1,55,39,23,0,1,0
1291,1,55,39,23,1,0,0
1292,1,55,39,23,0,0,0
1293,1,55,39,23,0,1,1
1294,1,55,39,23,0,0,0
1295,1,55,39,23,1,1,1
1296,1,55,39,23,1,1,0
1297,1,55,39,23,0,0,0
1298,1,55,39,23,0,0,0
1299,1,55,39,23,0,0,0
1300,1,55,39,23,1,1,0
1301,1,55,39,23,0,0,0
1302,1,55,39,23,0,1,1
1303,1,55,39,23,0,0,0
1304,1,55,39,23,0,0,0
1305,1,55,39,23,0,0,0
1306,1,55,39,23,1,0,0
1307,1,55,39,23,0,0,0
1308,1,55,39,23,0,0,0
1309,1,55,39,23,0,0,0
1310,1,55,39,23,1,0,0
1311,1,55,39,23,0,0,0
1312,1,55,39,23,0,1,1
1313,1,55,39,23,0,0,0
1314,1,55,39,23,0,0,0
1315,1,55,39,23,0,0,0
1316,1,55,39,23,0,0,0
1317,1,55,39,23,0,0,0
1318,1,55,39,23,0,0,0
1319,1,55,39,23,0,0,0
1320,1,55,39,23,0,0,0
1321,1,55,39,23,0,0,0
1322,1,55,39,23,0,0,0
1323,1,55,39,23,1,1,1
1324,1,55,39,23,0,0,0
1325,1,55,39,23,0,0,0
1326,1,55,39,23,0,0,0
1327,1,55,39,23,0,0,0
1328,1,55,39,23,0,0,0
1329,1,55,39,23,0,0,0
1330,1,55,39,23,0,0,0
1331,1,55,39,23,0,0,0
1332,1,55,39,23,1,1,1
1333,1,55,39,23,0,1,1
1334,1,55,39,23,0,0,0
1335,1,55,39,23,0,0,0
1336,1,55,39,23,0,1,0
1337,1,55,39,23,1,0,0
1338,1,55,39,23,0,0,0
1339,1,55,39,23,0,0,0
1340,1,55,39,23,0,0,0
1341,1,55,39,23,1,0,0
1342,1,55,39,23,0,0,0
1343,1,55,39,23,0,0,0
1344,1,55,39,23,1,1,1
1345,1,55,39,23,0,0,0
1346,1,55,39,23,0,0,0
1347,1,55,39,23,0,1,1
1348,1,55,39,23,0,0,0
1349,1,55,39,23,0,1,1
1350,1,55,39,23,0,0,0
1351,1,55,39,23,0,0,0
1352,1,55,39,23,1,0,0
1353,1,55,39,23,0,0,0
1354,1,55,39,23,0,1,1
1355,1,55,39,23,0,0,0
1356,1,55,39,23,1,0,0
1357,1,55,39,23,0,0,0
1358,1,55,39,23,1,0,0
1359,1,55,39,23,0,0,0
1360,1,55,39,23,0,0,0
1361,1,55,39,23,0,0,0
1362,1,55,39,23,0,0,0
1363,1,55,39,23,0,0,0
1364,1,55,39,23,1,0,0
1365,1,55,39,23,0,0,0
1366,1,55,39,23,0,0,0
1367,1,55,39,23,0,0,0
1368,1,55,39,23,0,0,0
1369,1,55,39,23,0,0,0
1370,1,55,39,23,0,0,0
1371,1,55,39,23,0,0,0
1372,270,6,3,1,0,0,0
1373,283,3,2,1,0,0,0
1374,283,3,2,1,0,0,0
1375,283,3,2,1,0,0,0
1376,283,3,2,1,0,0,0
1377,283,3,2,1,0,0,0
1378,283,3,2,1,0,0,0
1379,283,3,2,1,0,0,0
1380,283,3,2,1,1,0,0
1381,283,3,2,1,0,0,0
1382,283,3,2,1,0,0,0
1383,283,3,2,1,0,1,0
1384,283,3,2,1,0,0,0
1385,283,3,2,1,0,0,0
1386,283,3,2,1,0,0,0
1387,283,3,2,1,1,0,0
1388,283,3,2,1,0,0,0
1389,283,3,2,1,0,0,0
1390,283,3,2,1,0,1,1
1391,283,3,2,1,0,0,0
1392,283,3,2,1,1,0,0
1393,283,3,2,1,0,0,0
1394,283,3,2,1,0,0,0
1395,273,6,2,1,1,0,0
1396,273,6,2,1,0,0,0
1397,273,6,2,1,0,0,0
1398,283,3,2,1,0,0,0
1399,283,3,2,1,0,0,0
1400,283,3,2,1,0,0,0
1401,283,3,2,1,0,0,0
1402,283,3,2,1,0,0,0
1403,273,6,2,1,0,0,0
1404,270,6,3,1,0,0,0
1405,283,3,2,1,0,0,0
1406,283,3,2,1,0,0,0
1407,270,6,3,1,0,0,0
1408,270,6,3,1,0,0,0
1409,270,6,3,1,0,0,0
1410,273,6,2,1,1,0,0
1411,273,6,2,1,0,0,0
1412,273,6,2,1,0,0,0
1413,272,6,3,2,0,0,0
1414,273,6,2,1,0,0,0
1415,273,6,2,1,0,0,0
1416,273,6,2,1,0,0,0
1417,273,6,2,1,0,0,0
1418,273,6,2,1,0,0,0
1419,273,6,2,1,0,0,0
1420,273,6,2,1,0,0,0
1421,273,6,2,1,0,0,0
1422,273,6,2,1,1,1,1
1423,273,6,2,1,1,0,0
1424,273,6,2,1,0,0,0
1425,273,6,2,1,0,0,0
1426,273,6,2,1,1,1,0
1427,273,6,2,1,0,0,0
1428,273,6,2,1,0,0,0
1429,273,6,2,1,0,0,0
1430,273,6,2,1,0,0,0
1431,273,6,2,1,0,0,0
1432,273,6,2,1,0,0,0
1433,1,55,39,23,0,0,0
1434,1,55,39,23,1,0,0
1435,273,6,2,1,0,0,0
1436,1,55,39,23,0,0,0
1437,1,55,39,23,0,0,0
1438,1,55,39,23,0,1,1
1439,1,55,39,23,1,0,0
1440,1,55,39,23,0,0,0
1441,1,55,39,23,1,0,0
1442,1,55,39,23,0,0,0
1443,1,55,39,23,1,1,0
1444,1,55,39,23,0,0,0
1445,1,55,39,23,0,0,0
1446,1,55,39,23,0,0,0
1447,1,55,39,23,0,0,0
1448,1,55,39,23,0,0,0
1449,1,55,39,23,0,0,0
1450,1,55,39,23,0,0,0
1451,1,55,39,23,0,0,0
1452,1,55,39,23,0,0,0
1453,1,55,39,23,1,1,1
1454,1,55,39,23,0,0,0
1455,1,55,39,23,0,0,0
1456,1,55,39,23,0,0,0
1457,1,55,39,23,0,0,0
1458,1,55,39,23,1,0,0
1459,1,55,39,23,0,0,0
1460,1,55,39,23,0,0,0
1461,1,55,39,23,0,0,0
1462,1,55,39,23,0,0,0
1463,1,55,39,23,0,0,0
1464,1,55,39,23,0,0,0
1465,1,55,39,23,0,0,0
1466,1,55,39,23,1,0,0
1467,1,55,39,23,0,0,0
1468,1,55,39,23,0,1,0
1469,1,55,39,23,0,0,0
1470,1,55,39,23,1,0,0
1471,1,55,39,23,0,0,0
1472,1,55,39,23,1,1,1
1473,1,55,39,23,0,1,0
1474,1,55,39,23,0,0,0
1475,1,55,39,23,0,0,0
1476,1,55,39,23,0,0,0
1477,1,55,39,23,1,0,0
1478,1,55,39,23,0,0,0
1479,1,55,39,23,0,0,0
1480,1,55,39,23,1,0,0
1481,1,55,39,23,0,1,1
1482,1,55,39,23,0,0,0
1483,1,55,39,23,0,0,0
1484,1,55,39,23,0,0,0
1485,1,55,39,23,0,0,0
1486,1,55,39,23,0,0,0
1487,1,55,39,23,1,0,0
1488,1,55,39,23,1,0,0
1489,1,55,39,23,0,0,0
1490,1,55,39,23,0,0,0
