"n","x","y","geometrysou","centroid","external"
8096,483697.75711,4973964.25271,1,0,0
8097,483713.69744,4981646.33215,1,0,0
8098,483718.20388,4979361.13736,1,0,0
8100,483758.38726,4972880.3401,1,0,0
8101,483756.04085,4967683.30749,1,0,0
8105,483779.03274,4982043.41606,1,0,0
8106,483782.18581,4982043.40806,1,0,0
8109,483788.01899,4982043.39325,1,0,0
8110,483792.38518,4980470.37978,1,0,0
8112,483801.8694,4967998.67412,1,0,0
8114,483834.53886,4967701.88269,1,0,0
8115,483813.37468,4977236.57486,1,0,0
8117,483816.35956,4979039.51238,1,0,0
8119,483818.44611,4982043.31611,1,0,0
8120,483819.48956,4985253.76124,1,0,0
8121,483821.43171,4979298.66637,1,0,0
8122,483831.05839,4982043.28417,1,0,0
8124,483855.97777,4978488.41924,1,0,0
8125,483856.86025,4984453.83035,1,0,0
8130,483871.81182,4982043.18115,1,0,0
8131,483875.20137,4982043.17259,1,0,0
8132,483875.74334,4981633.25711,1,0,0
8135,483881.4284,4982043.04579,1,0,0
8137,483890.18801,4980483.46302,1,0,0
8139,483896.39337,4981350.15339,1,0,0
8141,483900.15601,4981623.19765,1,0,0
8144,483909.10545,4980481.19361,1,0,0
8146,483926.42793,4959646.90518,1,0,0
8150,483942.02256,4968064.41764,1,0,0
8153,483943.89268,4981146.52114,1,0,0
8154,483963.5263,4972459.69527,1,0,0
8155,483947.38538,4981595.30686,1,0,0
8158,483962.33842,4981585.27141,1,0,0
8159,483964.3264,4981120.91966,1,0,0
8165,484007.51435,4980453.06363,1,0,0
8166,484015.55796,4980390.5012,1,0,0
8167,484016.49867,4979189.86556,1,0,0
8173,484034.21171,4980377.23516,1,0,0
8176,484032.24555,4968193.60697,1,0,0
8180,484038.28746,4981346.02036,1,0,0
8182,484038.68095,4981535.09073,1,0,0
8184,484046.31749,4971626.1207,1,0,0
8185,484057.93634,4968168.43778,1,0,0
8186,484053.09129,4962875.25212,1,0,0
8192,484060.97216,4972121.52809,1,0,0
8197,484105.71019,4971697.06819,1,0,0
8199,484110.77779,4977236.9402,1,0,0
8203,484116.19715,4979132.96257,1,0,0
8204,484137.41692,4969641.12389,1,0,0
8209,484135.51233,4973847.62349,1,0,0
8210,484143.7355,4971876.0447,1,0,0
8211,484142.35678,4968316.63869,1,0,0
8212,484147.66447,4980341.73801,1,0,0
8213,484148.15932,4994166.73353,1,0,0
8218,484189.05244,4959647.80953,1,0,0
8220,484211.87594,4968349.68178,1,0,0
8221,484204.59403,4978490.88132,1,0,0
8225,484215.90326,4971749.89497,1,0,0
8227,484218.34951,4971589.0364,1,0,0
8229,484233.15457,4971830.05662,1,0,0
8230,484235.87378,4984452.88309,1,0,0
8233,484248.82559,4977235.48797,1,0,0
8234,484252.29933,4984084.02962,1,0,0
8238,484309.30787,4960077.07665,1,0,0
8240,484278.35545,4979043.1365,1,0,0
8241,484292.73807,4978412.90318,1,0,0
8242,484295.0508,4971635.50411,1,0,0
8243,484296.61959,4988641.8855,1,0,0
8245,484308.36149,4973846.0868,1,0,0
8246,484308.9825,4986945.52838,1,0,0
8247,484313.11388,4978359.53132,1,0,0
8248,484313.36987,4950368.73607,1,0,0
8249,484316.88931,4963767.27828,1,0,0
8251,484344.27972,4971748.69139,1,0,0
8253,484350.50123,4979455.87116,1,0,0
8254,484357.68491,4959413.78792,1,0,0
8255,484359.75153,4959645.61492,1,0,0
8260,484398.21434,4967629.50393,1,0,0
8261,484399.32359,4989743.63705,1,0,0
8262,484400.52767,4984116.99216,1,0,0
8263,484402.08723,4956517.73101,1,0,0
8264,484404.64353,4989343.70311,1,0,0
8265,484409.99353,4969485.37993,1,0,0
8266,484408.43363,4967608.37289,1,0,0
8267,484411.41349,4987926.19109,1,0,0
8268,484419.18307,4968781.40846,1,0,0
8269,484423.66075,4978281.38902,1,0,0
8270,484421.53568,4978963.13647,1,0,0
8271,484422.26901,4979134.65347,1,0,0
8272,484426.56267,4978307.04309,1,0,0
8273,484430.3983,4989572.48374,1,0,0
8276,484449.72669,4968770.78122,1,0,0
8277,484450.56924,4961251.66969,1,0,0
8278,484452.41288,4969455.28384,1,0,0
8281,484493.52994,4969474.4021,1,0,0
8282,484496.43799,4986941.73732,1,0,0
8284,484505.18241,4971485.02658,1,0,0
8285,484526.29694,4981059.54677,1,0,0
8286,484539.71297,4982042.41851,1,0,0
8287,484522.43653,4984118.13958,1,0,0
8289,484582.91083,4996787.39359,1,0,0
8290,484584.3557,4969144.25901,1,0,0
8293,484649.2365,4986938.03509,1,0,0
8294,484651.51484,4969152.98479,1,0,0
8295,484660.40334,4980107.20316,1,0,0
8296,484663.71621,4978825.58046,1,0,0
8297,484664.802,4993728.88429,1,0,0
8299,484674.13983,4971348.20681,1,0,0
8300,484683.77396,4971315.63561,1,0,0
8303,484713.84306,4960821.47619,1,0,0
8306,484770.56761,4962064.37344,1,0,0
8307,484773.17755,4984082.766,1,0,0
8309,484785.13106,4962871.92216,1,0,0
8312,484793.32389,4990215.92465,1,0,0
8318,484810.36084,4973852.65258,1,0,0
8319,484810.7707,4974690.90976,1,0,0
8320,484811.18022,4974863.53723,1,0,0
8321,484812.30717,4975671.13412,1,0,0
8322,484815.40868,4976313.20804,1,0,0
8323,484817.3187,4976453.17287,1,0,0
8324,484819.95785,4977232.99647,1,0,0
8325,484822.43097,4977942.83657,1,0,0
8326,484827.3059,4978002.81203,1,0,0
8327,484827.68536,4978162.77654,1,0,0
8328,484838.90288,4971237.72885,1,0,0
8329,484836.47864,4993460.74649,1,0,0
8330,484836.83042,4969693.53072,1,0,0
8331,484856.18178,4993474.03036,1,0,0
8332,484857.89862,4986908.65327,1,0,0
8334,484865.86995,4980298.89469,1,0,0
8335,484884.57918,4964479.08096,1,0,0
8336,484886.19331,4971167.85523,1,0,0
8339,484940.22896,4984079.0371,1,0,0
8340,484947.96666,4969799.68893,1,0,0
8341,484942.91255,4986551.85759,1,0,0
8342,484957.59453,4985428.71848,1,0,0
8343,484964.4174,4971156.56268,1,0,0
8344,484970.88563,4985719.73877,1,0,0
8346,484975.4965,4986673.9782,1,0,0
8347,484978.3305,4986873.93103,1,0,0
8349,485001.6827,4996781.94841,1,0,0
8351,485009.30058,4985639.66474,1,0,0
8353,485029.49376,4993560.27043,1,0,0
8354,485031.23284,4985249.69307,1,0,0
8355,485038.20455,4971037.19492,1,0,0
8356,485045.01673,4971114.05042,1,0,0
8357,485039.89,4978614.2902,1,0,0
8359,485053.28534,4987263.67613,1,0,0
8360,485054.26583,4985328.51181,1,0,0
8362,485081.98779,4987749.06668,1,0,0
8363,485085.6451,4993010.24436,1,0,0
8364,485089.15885,4970198.37872,1,0,0
8365,485089.64692,4985297.32431,1,0,0
8366,485092.57377,4980473.88013,1,0,0
8367,485100.57517,4986940.29748,1,0,0
8368,485126.25141,4985250.02635,1,0,0
8369,485103.26884,4985395.05024,1,0,0
8370,485104.03387,4991249.98749,1,0,0
8371,485104.85791,4970157.24053,1,0,0
8372,485109.76001,4987837.87279,1,0,0
8373,485118.21824,4977941.03068,1,0,0
8375,485130.64499,4951568.37796,1,0,0
8376,485134.8212,4977957.65513,1,0,0
8378,485122.74939,4993566.2728,1,0,0
8379,485160.77603,4996813.2359,1,0,0
8380,485163.25377,4996257.22309,1,0,0
8381,485163.99855,4959236.69893,1,0,0
8383,485169.29026,4995472.91224,1,0,0
8384,485169.48505,4992855.63384,1,0,0
8385,485169.86271,4959652.91635,1,0,0
8387,485171.95203,4994927.45375,1,0,0
8388,485172.35537,4998810.0613,1,0,0
8389,485172.5831,4994523.0847,1,0,0
8390,485176.78865,4993964.29266,1,0,0
8391,485179.14222,4993285.5285,1,0,0
8392,485175.96872,4993612.2509,1,0,0
8393,485183.34718,4996813.29435,1,0,0
8394,485182.6279,4989031.90857,1,0,0
8395,485184.35074,4998222.36372,1,0,0
8396,485185.5918,4996392.70116,1,0,0
8398,485186.62164,4953180.05678,1,0,0
8399,485188.24293,4995774.9222,1,0,0
8400,485191.0199,4995210.80006,1,0,0
8401,485191.64994,4994940.73868,1,0,0
8402,485194.3472,4961697.91637,1,0,0
8403,485195.2534,4994460.82154,1,0,0
8404,485197.48381,4954806.28434,1,0,0
8405,485197.7479,4993842.04504,1,0,0
8408,485202.21736,4993395.45366,1,0,0
8409,485205.69058,4972442.04339,1,0,0
8410,485207.04775,4989036.29541,1,0,0
8411,485206.18168,4984621.30313,1,0,0
8412,485208.76383,4998238.97045,1,0,0
8415,485210.37736,4956973.48709,1,0,0
8416,485211.28316,4974863.71142,1,0,0
8417,485210.75679,4973849.82701,1,0,0
8418,485211.77296,4956616.35103,1,0,0
8419,485212.0107,4974392.81427,1,0,0
8420,485213.79538,4975268.06059,1,0,0
8421,485214.72679,4975671.3028,1,0,0
8422,485215.06917,4976161.08318,1,0,0
8423,485216.08256,4956011.49295,1,0,0
8424,485216.53846,4976455.57076,1,0,0
8425,485216.99896,4976313.37864,1,0,0
8426,485217.14665,4986938.91535,1,0,0
8427,485220.66159,4976874.35851,1,0,0
8428,485221.48784,4977232.05636,1,0,0
8429,485221.55834,4984081.7123,1,0,0
8430,485226.55982,4970535.7612,1,0,0
8431,485229.39842,4978505.42863,1,0,0
8432,485230.84509,4986051.28618,1,0,0
8433,485234.14503,4985434.73787,1,0,0
8434,485235.09004,4970570.73356,1,0,0
8435,485237.44582,4992638.85109,1,0,0
8436,485239.22316,4985245.87595,1,0,0
8437,485240.88838,4993105.41969,1,0,0
8438,485242.94913,4981402.22317,1,0,0
8439,485250.65871,4982043.95901,1,0,0
8445,485247.7261,4984629.64968,1,0,0
8446,485251.71658,4992684.36476,1,0,0
8447,485261.02836,4984111.61484,1,0,0
8448,485265.97926,4989663.812,1,0,0
8450,485272.64417,4993566.36857,1,0,0
8451,485273.54962,4989532.70938,1,0,0
8452,485275.35829,4996777.97606,1,0,0
8461,485300.03228,4984623.64133,1,0,0
8463,485271.18516,4970986.00023,1,0,0
8465,485309.14308,4998805.29997,1,0,0
8467,485314.21731,4990096.94826,1,0,0
8469,485322.49327,4984111.47323,1,0,0
8471,485334.50256,4990359.07203,1,0,0
8472,485339.38448,4990085.78139,1,0,0
8473,485344.19731,4990466.80626,1,0,0
8474,485353.50681,4992118.68387,1,0,0
8476,485360.51212,4990372.34292,1,0,0
8477,485377.47282,4970848.78812,1,0,0
8478,485362.31524,4970919.58436,1,0,0
8479,485367.652,4990738.92102,1,0,0
8480,485370.98853,4990477.85362,1,0,0
8481,485375.58682,4992137.51834,1,0,0
8483,485385.71209,4970929.86195,1,0,0
8484,485392.09829,4990757.7501,1,0,0
8485,485392.15113,4976312.97644,1,0,0
8486,485398.87909,4970851.73864,1,0,0
8487,485393.37225,4991416.28476,1,0,0
8489,485402.75396,4992624.58374,1,0,0
8490,485424.20193,4991370.88967,1,0,0
8494,485451.07045,4970849.73152,1,0,0
8495,485464.4403,4970965.11932,1,0,0
8497,485479.50404,4970852.4442,1,0,0
8501,485527.82506,4971024.85115,1,0,0
8503,485571.43469,4984079.80107,1,0,0
8505,485579.81744,4992414.55423,1,0,0
8506,485576.85387,4971126.93958,1,0,0
8507,485585.94889,4977234.55746,1,0,0
8510,485614.53507,4974860.57095,1,0,0
8513,485622.53436,4978279.47028,1,0,0
8514,485624.38,4998792.35903,1,0,0
8519,485648.31552,4984627.29226,1,0,0
8520,485652.67269,4984111.83353,1,0,0
8521,485652.91741,4971207.97261,1,0,0
8522,485654.25935,4999142.22722,1,0,0
8527,485513.70128,4997282.44544,1,0,0
8532,485821.12403,4978166.49576,1,0,0
8533,485826.37345,4972519.51141,1,0,0
8534,485836.58941,4971462.39501,1,0,0
8535,485837.84036,4970563.26404,1,0,0
8536,485846.02386,4971515.58429,1,0,0
8537,485847.88724,4970535.58152,1,0,0
8540,485900.75326,4964474.65949,1,0,0
8542,485957.07169,4971639.42292,1,0,0
8544,485974.78815,4980438.55706,1,0,0
8545,485989.4239,4991903.85016,1,0,0
8546,485992.34907,4951560.89474,1,0,0
8549,485994.30757,4953191.58123,1,0,0
8550,485994.69825,4952387.23165,1,0,0
8551,485994.76297,4951943.01284,1,0,0
8554,486002.01356,4972333.61165,1,0,0
8555,486007.50261,4954017.3413,1,0,0
8557,486012.85079,4954803.35182,1,0,0
8560,486014.02525,4975663.9521,1,0,0
8561,486014.21638,4974306.47522,1,0,0
8562,486014.2725,4973247.82322,1,0,0
8563,486014.80024,4973851.02013,1,0,0
8564,486015.42466,4974859.68276,1,0,0
8566,486017.88124,4975261.81041,1,0,0
8567,486019.38284,4976310.46458,1,0,0
8569,486021.26168,4976448.20798,1,0,0
8570,486021.43209,4976020.52392,1,0,0
8571,486021.66723,4978438.88409,1,0,0
8572,486021.85997,4976902.66257,1,0,0
8573,486024.12109,4978839.90314,1,0,0
8574,486024.55752,4977234.69518,1,0,0
8575,486024.70348,4978059.73743,1,0,0
8578,486039.10253,4985330.72482,1,0,0
8579,486044.45905,4984537.54333,1,0,0
8581,486048.04725,4983655.49634,1,0,0
8582,486051.55004,4982047.71444,1,0,0
8583,486052.58796,4982847.87734,1,0,0
8584,486053.46378,4983248.90264,1,0,0
8586,486072.40176,4983982.0419,1,0,0
8588,486087.10193,4984218.62739,1,0,0
8589,486141.64614,4984080.09303,1,0,0
8590,486150.47384,4984117.28837,1,0,0
8591,486111.40936,4991755.94513,1,0,0
8592,486148.28129,4971776.19786,1,0,0
8596,486218.18898,4991634.84791,1,0,0
8598,486322.75572,4977607.30259,1,0,0
8603,486365.77279,4973248.0652,1,0,0
8604,486385.15019,4976309.23163,1,0,0
8605,486388.06147,4972332.77992,1,0,0
8608,486415.74591,4973846.82458,1,0,0
8609,486417.09633,4974855.48543,1,0,0
8610,486418.80974,4975663.08044,1,0,0
8611,486420.56285,4977232.73152,1,0,0
8612,486423.19113,4978842.376,1,0,0
8614,486427.55096,4978035.20838,1,0,0
8615,486426.37079,4984642.25349,1,0,0
8616,486427.70097,4977622.63123,1,0,0
8617,486432.13616,4985315.65778,1,0,0
8618,486433.51281,4963579.17093,1,0,0
8619,486436.68288,4984081.2368,1,0,0
8620,486437.53933,4984113.45051,1,0,0
8622,486466.93871,4955788.79866,1,0,0
8628,486530.85385,4998784.81851,1,0,0
8629,486566.70538,4984080.96188,1,0,0
8630,486569.1372,4984113.17229,1,0,0
8633,486671.46368,4969932.39919,1,0,0
8634,486680.53663,4969965.92816,1,0,0
8637,486713.27224,4990883.16567,1,0,0
8638,486717.79796,4969920.4169,1,0,0
8641,486726.07589,4984551.64183,1,0,0
8642,486729.72253,4969958.16128,1,0,0
8643,486760.26103,4979753.69479,1,0,0
8644,486764.75056,4990730.0887,1,0,0
8645,486768.45301,4964224.98394,1,0,0
8646,486774.49398,4964471.57914,1,0,0
8649,486778.23839,4980439.0662,1,0,0
8650,486779.74539,4965486.65974,1,0,0
8652,486776.14327,4963928.81688,1,0,0
8654,486778.38286,4963864.71655,1,0,0
8656,486786.16573,4962844.16861,1,0,0
8657,486786.48508,4966073.39566,1,0,0
8661,486792.87034,4968024.03511,1,0,0
8662,486794.27768,4968323.96225,1,0,0
8664,486797.71578,4967691.32514,1,0,0
8665,486832.19379,4967553.06444,1,0,0
8666,486799.67192,4967374.83971,1,0,0
8667,486833.17573,4967531.06758,1,0,0
8669,486807.0473,4972225.26107,1,0,0
8670,486813.86767,4972853.99359,1,0,0
8671,486814.67479,4973246.1257,1,0,0
8672,486816.94324,4974348.09599,1,0,0
8673,486818.27513,4973844.87259,1,0,0
8674,486818.87666,4953174.62411,1,0,0
8675,486819.56214,4974853.53339,1,0,0
8676,486819.60548,4975257.88782,1,0,0
8677,486820.70877,4956546.76253,1,0,0
8678,486820.98031,4976308.76361,1,0,0
8680,486819.16025,4979827.44609,1,0,0
8681,486821.22478,4975661.1284,1,0,0
8682,486818.52734,4980705.81486,1,0,0
8683,486822.06877,4976071.03603,1,0,0
8684,486822.08725,4976463.17176,1,0,0
8685,486820.28103,4979912.09226,1,0,0
8686,486823.24939,4977027.48982,1,0,0
8687,486818.01799,4980229.47332,1,0,0
8688,486824.46835,4977236.33044,1,0,0
8689,486824.51184,4977640.46423,1,0,0
8690,486822.66313,4977547.15508,1,0,0
8691,486832.46488,4978438.27419,1,0,0
8692,486832.50649,4978841.52005,1,0,0
8693,486833.19571,4979559.14152,1,0,0
8694,486833.32315,4979238.09934,1,0,0
8695,486833.84253,4984080.40536,1,0,0
8696,486833.91831,4984499.20708,1,0,0
8697,486830.12738,4977839.29818,1,0,0
8698,486841.47859,4980173.43697,1,0,0
8699,486840.87113,4979801.74021,1,0,0
8700,486835.8808,4981245.44192,1,0,0
8701,486840.84884,4979905.829,1,0,0
8702,486838.10979,4980643.45448,1,0,0
8703,486831.56744,4978040.69578,1,0,0
8704,486837.05872,4984111.50337,1,0,0
8705,486837.92717,4985296.81164,1,0,0
8706,486839.45951,4984396.88355,1,0,0
8708,486847.30911,4984496.95771,1,0,0
8709,486847.39047,4986065.52299,1,0,0
8710,486855.222,4984398.29522,1,0,0
8711,486856.83364,4985295.66179,1,0,0
8713,486870.04325,4984057.00232,1,0,0
8714,486870.21689,4984141.42884,1,0,0
8715,486870.7992,4983658.19502,1,0,0
8716,486873.49228,4983818.1561,1,0,0
8717,486868.83019,4982048.75938,1,0,0
8718,486875.22409,4980441.08805,1,0,0
8719,486870.04771,4982487.66427,1,0,0
8720,486874.3387,4982849.6904,1,0,0
8721,486888.92474,4983658.15778,1,0,0
8722,486883.76071,4983254.25285,1,0,0
8723,486889.91936,4984142.49923,1,0,0
8724,486890.534,4984058.07109,1,0,0
8725,486890.82933,4983818.12048,1,0,0
8726,486901.32255,4979710.08018,1,0,0
8727,486914.16533,4984437.94363,1,0,0
8728,486921.31221,4984080.22556,1,0,0
8729,486921.37821,4984112.44095,1,0,0
8730,486921.86199,5000441.47533,1,0,0
8731,486937.30981,4977639.3442,1,0,0
8732,486938.91737,4964477.90778,1,0,0
8734,486956.05777,4977549.3256,1,0,0
8735,486965.94236,4972328.24579,1,0,0
8736,486961.6753,4968870.49261,1,0,0
8738,486979.71356,4964326.75001,1,0,0
8740,487008.6732,4996767.53308,1,0,0
8741,487029.39011,4978041.06917,1,0,0
8743,487056.37399,4990171.2668,1,0,0
8746,487076.0737,4969390.91812,1,0,0
8747,487079.95774,4968025.11688,1,0,0
8750,487097.39453,4969388.65348,1,0,0
8757,487136.21515,4998778.00971,1,0,0
8759,487138.90962,4999332.34639,1,0,0
8762,487149.55809,5000671.07976,1,0,0
8763,487150.44384,4999982.20372,1,0,0
8768,487186.94913,4984117.4568,1,0,0
8769,487187.67249,4984085.23984,1,0,0
8772,487195.80746,4964477.39057,1,0,0
8775,487206.52476,4983661.95701,1,0,0
8777,487207.91162,4978841.86891,1,0,0
8779,487222.05743,4975656.98309,1,0,0
8780,487226.80444,4972497.68191,1,0,0
8782,487229.77419,4977546.5516,1,0,0
8783,487229.98264,4977650.9728,1,0,0
8785,487230.28468,4978039.33189,1,0,0
8788,487253.66981,4982052.09015,1,0,0
8789,487253.79859,4984446.14346,1,0,0
8794,487274.62362,4969941.5048,1,0,0
8796,487296.19001,4964476.08041,1,0,0
8797,487313.30388,5000842.83034,1,0,0
8798,487329.45757,4966073.41197,1,0,0
8799,487329.93547,4967556.39472,1,0,0
8800,487335.51793,4987108.76634,1,0,0
8802,487368.79352,4989909.58066,1,0,0
8804,487421.66221,4987256.34357,1,0,0
8805,487422.96156,4984118.65379,1,0,0
8806,487428.48365,4976304.20879,1,0,0
8807,487438.16291,4987236.31512,1,0,0
8809,487446.14998,4984089.16984,1,0,0
8811,487447.66881,4983659.25662,1,0,0
8812,487460.23192,4977608.30432,1,0,0
8813,487479.49431,4965247.75824,1,0,0
8814,487496.0102,5001029.1007,1,0,0
8816,487534.15542,4962869.33442,1,0,0
8817,487534.43801,4988539.19568,1,0,0
8820,487552.48851,4977590.35025,1,0,0
8830,487607.86516,4979707.56066,1,0,0
8832,487618.23662,4954788.95837,1,0,0
8833,487619.47851,4964476.56001,1,0,0
8836,487622.91373,4974848.5974,1,0,0
8837,487624.47289,4975655.08154,1,0,0
8838,487624.93826,4976303.82588,1,0,0
8840,487625.48881,4976180.51874,1,0,0
8841,487625.98713,4976438.23862,1,0,0
8842,487627.33455,4976727.06122,1,0,0
8845,487629.50947,4977035.87797,1,0,0
8846,487629.91111,4977243.60935,1,0,0
8847,487628.13908,4978040.43844,1,0,0
8849,487630.64489,4978846.59157,1,0,0
8850,487630.7037,4977653.51801,1,0,0
8851,487630.99078,4977394.01872,1,0,0
8853,487632.09017,4977554.64808,1,0,0
8855,487636.90419,4980451.78891,1,0,0
8856,487639.13369,4985837.65312,1,0,0
8857,487639.67744,4953172.66476,1,0,0
8859,487644.63212,4985259.65059,1,0,0
8861,487646.27329,4981097.29942,1,0,0
8862,487647.21086,4988217.92984,1,0,0
8864,487648.47811,4984885.72056,1,0,0
8865,487649.1709,4953994.65759,1,0,0
8866,487650.78864,4983962.13047,1,0,0
8868,487652.55219,4984466.4664,1,0,0
8869,487657.70928,4984280.93949,1,0,0
8870,487658.08914,4983662.17905,1,0,0
8871,487658.52892,4982054.4056,1,0,0
8872,487658.89022,4983261.15044,1,0,0
8874,487660.484,4982862.34231,1,0,0
8875,487660.49311,4982459.09399,1,0,0
8876,487661.38164,4988215.68062,1,0,0
8879,487699.99933,4965660.56703,1,0,0
8880,487704.49346,4989744.29026,1,0,0
8882,487758.49058,4977653.27219,1,0,0
8883,487761.61781,4966062.57599,1,0,0
8885,487770.67521,4988537.62724,1,0,0
8886,487825.4776,4968066.42675,1,0,0
8887,487842.08211,4968074.17122,1,0,0
8888,487860.92388,4977594.20099,1,0,0
8892,487976.02556,4976299.82401,1,0,0
8893,487976.14132,4972999.45111,1,0,0
8894,487978.0824,4984100.36565,1,0,0
8897,488014.35721,4999962.51822,1,0,0
8899,488021.59301,4985240.49127,1,0,0
8902,488031.71514,4984125.8151,1,0,0
8903,488032.66871,4966062.06503,1,0,0
8904,488032.90507,4983667.57537,1,0,0
8905,488034.28042,4989691.33963,1,0,0
8906,488037.65378,4977612.75282,1,0,0
8907,488049.44392,4988540.43124,1,0,0
8909,488050.08628,4984468.15375,1,0,0
8914,488111.71875,4966502.92473,1,0,0
8915,488113.0499,4967648.20773,1,0,0
8916,488125.99669,4977610.36649,1,0,0
8917,488135.37081,4966473.99892,1,0,0
8918,488146.02953,4975649.65096,1,0,0
8919,488187.73512,4973234.55973,1,0,0
8922,488216.54649,4973234.50667,1,0,0
8924,488239.74755,4984124.3176,1,0,0
8925,488251.67957,4986324.95089,1,0,0
8926,488301.77403,4977540.05798,1,0,0
8930,488340.65166,5001505.40684,1,0,0
8931,488342.8438,4968023.25359,1,0,0
8933,488365.87265,4977652.13871,1,0,0
8936,488378.26821,4964461.8122,1,0,0
8938,488387.19739,4963760.63147,1,0,0
8939,488388.91347,4965322.03142,1,0,0
8940,488391.19306,4962865.50748,1,0,0
8941,488393.05277,4966955.63601,1,0,0
8942,488393.44429,4962141.90164,1,0,0
8943,488395.39298,4966064.7317,1,0,0
8944,488397.73343,4992556.76708,1,0,0
8948,488404.93658,4970032.67307,1,0,0
8949,488404.97273,4970052.66838,1,0,0
8950,488405.54266,4969057.34277,1,0,0
8953,488407.299,4991759.12841,1,0,0
8954,488407.40335,4990951.50996,1,0,0
8955,488408.30363,4990148.33466,1,0,0
8956,488409.63742,4989842.83768,1,0,0
8957,488411.67945,4988540.87338,1,0,0
8958,488416.65136,4989110.19405,1,0,0
8959,488417.42218,4986933.4119,1,0,0
8960,488417.84937,4967123.3294,1,0,0
8961,488419.71293,4989495.1112,1,0,0
8962,488420.03186,4989670.63101,1,0,0
8963,488420.89818,4977546.50646,1,0,0
8964,488421.73181,4988005.51903,1,0,0
8965,488421.8002,4985873.6216,1,0,0
8966,488421.87197,4977648.7045,1,0,0
8970,488424.95089,4976734.45559,1,0,0
8971,488425.51352,4977394.30929,1,0,0
8972,488426.27431,4977029.94361,1,0,0
8973,488427.45703,4977247.67134,1,0,0
8974,488428.65359,4978039.9399,1,0,0
8975,488429.62536,4978446.29388,1,0,0
8976,488431.79224,4974844.86308,1,0,0
8977,488432.51483,4975244.77244,1,0,0
8978,488432.72694,4978852.86644,1,0,0
8979,488433.12301,4976454.50266,1,0,0
