shape_id,A,B,LINK_ID
710005,driveNode86826,driveNode81561,driveLink148751
710005,driveNode81561,driveNode86825,driveLink94695
710005,driveNode86825,driveNode86824,driveLink148743
710005,driveNode86824,driveNode86823,driveLink148739
710005,driveNode86823,driveNode136199,driveLink148736
710005,driveNode136199,driveNode136198,driveLink223964
710005,driveNode136198,driveNode153493,driveLink223963
710005,driveNode153493,driveNode85728,driveLink36364
710005,driveNode85728,driveNode85725,driveLink137958
710005,driveNode85725,driveNode149847,driveLink137942
710005,driveNode149847,driveNode149848,driveLink91130
710005,driveNode149848,driveNode85727,driveLink91290
710005,driveNode85727,driveNode82963,driveLink137952
710005,driveNode82963,driveNode85722,driveLink109082
710005,driveNode85722,driveNode149849,driveLink137861
710005,driveNode149849,driveNode84502,driveLink91671
710005,driveNode84502,driveNode141224,driveLink125267
710005,driveNode141224,driveNode141226,driveLink334110
710005,driveNode141226,driveNode140696,driveLink334123
710005,driveNode140696,driveNode140695,driveLink180818
710005,driveNode140695,driveNode84504,driveLink180816
710005,driveNode84504,driveNode135996,driveLink125275
710004,driveNode136098,driveNode68118,driveLink19520
710004,driveNode68118,driveNode57862,driveLink151138
710004,driveNode57862,driveNode57861,driveLink32156
710004,driveNode57861,driveNode58254,driveLink32152
710004,driveNode58254,driveNode58255,driveLink34223
710004,driveNode58255,driveNode58256,driveLink34226
710004,driveNode58256,driveNode63668,driveLink34230
710004,driveNode63668,driveNode64055,driveLink73102
710004,driveNode64055,driveNode63668,driveLink77115
710004,driveNode63668,driveNode58256,driveLink73104
710004,driveNode58256,driveNode58257,driveLink34227
710004,driveNode58257,driveNode58258,driveLink34232
710004,driveNode58258,driveNode58259,driveLink34237
710004,driveNode58259,driveNode58260,driveLink34241
710004,driveNode58260,driveNode58261,driveLink34245
710004,driveNode58261,driveNode58262,driveLink34249
710004,driveNode58262,driveNode58263,driveLink34253
710004,driveNode58263,driveNode58264,driveLink34256
710004,driveNode58264,driveNode66000,driveLink34259
710004,driveNode66000,driveNode62766,driveLink108203
710004,driveNode62766,driveNode59400,driveLink67270
710004,driveNode59400,driveNode65999,driveLink44906
710004,driveNode65999,driveNode65998,driveLink108197
710004,driveNode65998,driveNode65997,driveLink108194
710004,driveNode65997,driveNode60505,driveLink108184
710004,driveNode60505,driveNode60998,driveLink53691
710004,driveNode60998,driveNode59873,driveLink57256
710004,driveNode59873,driveNode59819,driveLink48737
