route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,agency_raw_name,trip_destination,trip_short_name,trip_route_name,pub_dir_id,rm_block_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint,stop_distance,stop_is_skipped,arrival_h,arrival_m,departure_h,departure_m,tod,index,trip_num_for_shape,trip_num_total,num_pattern,trip_num_N_most,number_of_stops
21-95,AUG19-MVS-BUS-Weekday-01,15285283-AUG19-MVS-BUS-Weekday-01,Eastbound 21A  Selby-Lake / St Paul,0,1420,210001,1.0,MT2019,,,,,,33060.0,33060.0,50542,1,1,1,1,,,9,11,9,11,op,1367,18,39,2,35,88
21-95,AUG19-MVS-BUS-Weekday-01,15285289-AUG19-MVS-BUS-Weekday-01,Eastbound 21A  Selby-Lake / St Paul,0,1414,210001,1.0,MT2019,,,,,,28440.0,28440.0,50542,1,1,1,1,,,7,54,7,54,pk,1359,11,16,2,14,88
21-95,AUG19-MVS-BUS-Weekday-01,15285290-AUG19-MVS-BUS-Weekday-01,Westbound 21  Selby-Lake/ Uptown,1,1548,210012,1.0,MT2019,,,,,,35040.0,35040.0,56100,1,0,1,1,,,9,44,9,44,op,1365,21,40,2,40,84
21-95,AUG19-MVS-BUS-Weekday-01,15285291-AUG19-MVS-BUS-Weekday-01,Eastbound 21D Lake St / St Thomas,0,1417,210003,1.0,MT2019,,,,,,38520.0,38520.0,50542,1,1,1,1,,,10,42,10,42,op,1368,17,39,2,35,42
21-95,AUG19-MVS-BUS-Weekday-01,15285292-AUG19-MVS-BUS-Weekday-01,Westbound 21  Selby-Lake/ Uptown,1,1418,210006,1.0,MT2019,,,,,,43680.0,43680.0,3101,1,0,0,1,,,12,8,12,8,op,1366,19,40,2,40,37
21-95,AUG19-MVS-BUS-Weekday-01,15285293-AUG19-MVS-BUS-Weekday-01,Westbound 21  Selby-Lake/ Uptown,1,1409,210012,1.0,MT2019,,,,,,24600.0,24600.0,56100,1,0,1,1,,,6,50,6,50,pk,1357,10,14,2,12,84
21-95,AUG19-MVS-BUS-Weekday-01,15285333-AUG19-MVS-BUS-Weekday-01,Eastbound 21D Lake St / St Thomas,0,1415,210003,1.0,MT2019,,,,,,31380.0,31380.0,50542,1,1,1,1,,,8,43,8,43,pk,1360,3,16,2,14,42
21-95,AUG19-MVS-BUS-Weekday-01,15285497-AUG19-MVS-BUS-Weekday-01,Westbound 21  Selby-Lake/ Uptown,1,1422,210004,1.0,MT2019,,,,,,28500.0,28500.0,80079,1,1,1,1,,,7,55,7,55,pk,1358,2,14,2,12,24
2-95,AUG19-MVS-BUS-Weekday-01,15286075-AUG19-MVS-BUS-Weekday-01,Eastbound 2C  Franklin Av/To Central/U of M,0,1006,20009,1.0,MT2019,,,,,,21780.0,21780.0,51581,1,0,1,1,,,6,3,6,3,pk,1371,18,18,1,18,36
2-95,AUG19-MVS-BUS-Weekday-01,15286086-AUG19-MVS-BUS-Weekday-01,Eastbound 2C  Franklin Av/To Central/U of M,0,1010,20009,1.0,MT2019,,,,,,33000.0,33000.0,51581,1,0,1,1,,,9,10,9,10,op,1378,37,37,1,37,36
2-95,AUG19-MVS-BUS-Weekday-01,15286138-AUG19-MVS-BUS-Weekday-01,Westbound 2  Franklin Av / To Hennepin,1,1003,20008,1.0,MT2019,,,,,,22080.0,22080.0,56304,1,0,0,1,,,6,8,6,8,pk,1369,15,19,2,18,36
2-95,AUG19-MVS-BUS-Weekday-01,15286139-AUG19-MVS-BUS-Weekday-01,Westbound 2  Franklin Av / To Hennepin,1,1007,20010,1.0,MT2019,,,,,,22740.0,22740.0,56302,1,0,0,1,,,6,19,6,19,pk,1370,3,19,2,18,35
2-95,AUG19-MVS-BUS-Weekday-01,15286149-AUG19-MVS-BUS-Weekday-01,Westbound 2  Franklin Av / To Hennepin,1,1007,20008,1.0,MT2019,,,,,,35040.0,35040.0,56304,1,0,0,1,,,9,44,9,44,op,1376,36,38,2,38,36
2-95,AUG19-MVS-BUS-Weekday-01,15286255-AUG19-MVS-BUS-Weekday-01,Westbound 2E  Willey Hall / U of M,1,1005,20006,1.0,MT2019,,,,,,33240.0,33240.0,56302,1,0,0,1,,,9,14,9,14,op,1377,2,38,2,38,12
760-95,AUG19-MVS-BUS-Weekday-01,15287174-AUG19-MVS-BUS-Weekday-01,Southbound 760  Express / Downtown,1,1127,7600002,1.0,MT2019,,,,,,23940.0,23940.0,49293,1,0,0,1,,,6,39,6,39,pk,660,2,6,2,6,54
760-95,AUG19-MVS-BUS-Weekday-01,15287176-AUG19-MVS-BUS-Weekday-01,Southbound 760  Express / Downtown,1,1780,7600001,1.0,MT2019,,,,,,23400.0,23400.0,49293,1,0,0,1,,,6,30,6,30,pk,659,4,6,2,6,51
64-95,AUG19-MVS-BUS-Weekday-01,15287200-AUG19-MVS-BUS-Weekday-01,Westbound 64  Downtown / Via English,1,1613,640022,1.0,MT2019,,,,,,33060.0,33060.0,52015,1,0,0,1,,,9,11,9,11,op,922,12,24,2,24,73
64-95,AUG19-MVS-BUS-Weekday-01,15287201-AUG19-MVS-BUS-Weekday-01,Eastbound 64D  Payne Av / Mplwd Mall / Via English,0,1619,640001,1.0,MT2019,,,,,,37260.0,37260.0,52761,1,1,1,1,,,10,21,10,21,op,925,12,26,2,25,73
64-95,AUG19-MVS-BUS-Weekday-01,15287203-AUG19-MVS-BUS-Weekday-01,Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul,0,1613,640002,1.0,MT2019,,,,,,43500.0,43500.0,52761,1,1,1,1,,,12,5,12,5,op,924,13,26,2,25,85
64-95,AUG19-MVS-BUS-Weekday-01,15287212-AUG19-MVS-BUS-Weekday-01,Westbound 64  Downtown / Via English,1,1619,640022,1.0,MT2019,,,,,,22860.0,22860.0,52015,1,0,0,1,,,6,21,6,21,pk,914,5,14,2,10,73
64-95,AUG19-MVS-BUS-Weekday-01,15287213-AUG19-MVS-BUS-Weekday-01,Eastbound 64D  Payne Av / Mplwd Mall / Via English,0,1620,640001,1.0,MT2019,,,,,,26220.0,26220.0,52761,1,1,1,1,,,7,17,7,17,pk,917,5,12,2,12,73
64-95,AUG19-MVS-BUS-Weekday-01,15287214-AUG19-MVS-BUS-Weekday-01,Westbound 64  Downtown / Via N St Paul,1,1620,640023,1.0,MT2019,,,,,,29760.0,29760.0,52015,1,0,1,1,,,8,16,8,16,pk,915,5,14,2,10,85
64-95,AUG19-MVS-BUS-Weekday-01,15287216-AUG19-MVS-BUS-Weekday-01,Westbound 64  Downtown / Via N St Paul,1,1620,640023,1.0,MT2019,,,,,,37020.0,37020.0,52015,1,0,1,1,,,10,17,10,17,op,923,12,24,2,24,85
64-95,AUG19-MVS-BUS-Weekday-01,15287237-AUG19-MVS-BUS-Weekday-01,Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul,0,1611,640002,1.0,MT2019,,,,,,27060.0,27060.0,52761,1,1,1,1,,,7,31,7,31,pk,916,7,12,2,12,85
467-95,AUG19-MVS-BUS-Weekday-01,15288181-AUG19-MVS-BUS-Weekday-01,Northbound 467  Express / Minneapolis,0,1911,4670002,1.0,MT2019,,,,,,23520.0,23520.0,53353,1,0,1,1,,,6,32,6,32,pk,1133,13,13,1,13,7
467-95,AUG19-MVS-BUS-Weekday-01,15288209-AUG19-MVS-BUS-Weekday-01,Southbound 467  Express / Lakeville,1,1918,4670001,1.0,MT2019,,,,,,50640.0,50640.0,19301,1,0,1,1,,,14,4,14,4,op,1136,1,1,1,1,7
467-95,AUG19-MVS-BUS-Weekday-01,15288211-AUG19-MVS-BUS-Weekday-01,Northbound 467  Express / Minneapolis,0,1918,4670002,1.0,MT2019,,,,,,53700.0,53700.0,53353,1,0,1,1,,,14,55,14,55,op,1137,1,1,1,1,7
68-95,AUG19-MVS-BUS-Weekday-01,15288222-AUG19-MVS-BUS-Weekday-01,Northbound 68 Downtown / 12th-Thompson,0,1680,680008,1.0,MT2019,,,,,,22560.0,22560.0,9791,1,0,0,1,,,6,16,6,16,pk,837,2,9,2,4,58
68-95,AUG19-MVS-BUS-Weekday-01,15288223-AUG19-MVS-BUS-Weekday-01,Northbound 68M Jackson St/Rice Larp/Oakdale-Marie,0,1652,680003,1.0,MT2019,,,,,,22440.0,22440.0,9676,1,0,0,1,,,6,14,6,14,pk,836,2,9,2,4,116
68-95,AUG19-MVS-BUS-Weekday-01,15288232-AUG19-MVS-BUS-Weekday-01,Northbound 68M Jackson St/Rice Larp/Oakdale-Marie,0,1652,680002,1.0,MT2019,,,,,,33540.0,33540.0,53340,1,0,0,1,,,9,19,9,19,op,844,6,18,2,9,124
68-95,AUG19-MVS-BUS-Weekday-01,15288262-AUG19-MVS-BUS-Weekday-01,Southbound 68C  Robert St / 5th-South/Thompson-12th,1,1618,680006,1.0,MT2019,,,,,,32760.0,32760.0,49905,1,0,0,1,,,9,6,9,6,op,843,5,15,2,10,86
68-95,AUG19-MVS-BUS-Weekday-01,15288263-AUG19-MVS-BUS-Weekday-01,Southbound 68C  Robert St / 5th-South/Thompson-12th,1,1650,680006,1.0,MT2019,,,,,,22800.0,22800.0,49905,1,0,0,1,,,6,20,6,20,pk,835,3,7,2,6,86
68-95,AUG19-MVS-BUS-Weekday-01,15288269-AUG19-MVS-BUS-Weekday-01,Southbound 68G Robert St / Wal-Mart /Marie-Oakdale,1,1653,680001,1.0,MT2019,,,,,,45360.0,45360.0,49905,1,0,0,1,,,12,36,12,36,op,842,5,15,2,10,126
68-95,AUG19-MVS-BUS-Weekday-01,15288282-AUG19-MVS-BUS-Weekday-01,Southbound 68G Robert St / Wal-Mart /Marie-Oakdale,1,1651,680001,1.0,MT2019,,,,,,24360.0,24360.0,49905,1,0,0,1,,,6,46,6,46,pk,834,3,7,2,6,126
68-95,AUG19-MVS-BUS-Weekday-01,15288317-AUG19-MVS-BUS-Weekday-01,Northbound 68M Jackson St/Rice Larp/Oakdale-Marie,0,1654,680007,1.0,MT2019,,,,,,38820.0,38820.0,9791,1,0,0,1,,,10,47,10,47,op,845,3,18,2,9,79
111-95,AUG19-MVS-BUS-Weekday-01,15288493-AUG19-MVS-BUS-Weekday-01,Northbound 111  Ltd  Stop / U of M,0,1723,1110001,1.0,MT2019,,,,,,24960.0,24960.0,51779,1,0,1,1,,,6,56,6,56,pk,1496,2,2,1,2,62
113-95,AUG19-MVS-BUS-Weekday-01,15288497-AUG19-MVS-BUS-Weekday-01,Northbound 113  Ltd Stop / U of M,0,1012,1130002,1.0,MT2019,,,,,,24660.0,24660.0,140,1,1,1,1,,,6,51,6,51,pk,1491,6,6,1,6,43
113-95,AUG19-MVS-BUS-Weekday-01,15288502-AUG19-MVS-BUS-Weekday-01,Southbound 113B Ltd Stop / Grand / Lyndale-56th,1,1760,1130001,1.0,MT2019,,,,,,52020.0,52020.0,49884,1,0,1,1,,,14,27,14,27,op,1494,1,1,1,1,38
113-95,AUG19-MVS-BUS-Weekday-01,15288510-AUG19-MVS-BUS-Weekday-01,Northbound 113  Ltd Stop / U of M,0,1753,1130002,1.0,MT2019,,,,,,33060.0,33060.0,140,1,1,1,1,,,9,11,9,11,op,1495,2,2,1,2,43
114-95,AUG19-MVS-BUS-Weekday-01,15288512-AUG19-MVS-BUS-Weekday-01,Northbound 114  Ltd Stop / U of M,0,1738,1140003,1.0,MT2019,,,,,,25260.0,25260.0,17534,1,0,0,1,,,7,1,7,1,pk,1484,4,6,2,6,24
114-95,AUG19-MVS-BUS-Weekday-01,15288513-AUG19-MVS-BUS-Weekday-01,Northbound 114  Ltd Stop / U of M,0,1013,1140004,1.0,MT2019,,,,,,25560.0,25560.0,4852,1,0,1,1,,,7,6,7,6,pk,1485,2,6,2,6,30
114-95,AUG19-MVS-BUS-Weekday-01,15288521-AUG19-MVS-BUS-Weekday-01,Northbound 114  Ltd Stop / U of M,0,1739,1140003,1.0,MT2019,,,,,,32520.0,32520.0,17534,1,0,0,1,,,9,2,9,2,op,1489,4,5,2,5,24
114-95,AUG19-MVS-BUS-Weekday-01,15288525-AUG19-MVS-BUS-Weekday-01,Southbound 114A Ltd Stop/Hennepin-36/Bryant-38St,1,1988,1140002,1.0,MT2019,,,,,,51960.0,51960.0,49884,1,0,1,1,,,14,26,14,26,op,1488,1,1,1,1,21
114-95,AUG19-MVS-BUS-Weekday-01,15288531-AUG19-MVS-BUS-Weekday-01,Northbound 114  Ltd Stop / U of M,0,1726,1140004,1.0,MT2019,,,,,,33600.0,33600.0,4852,1,0,1,1,,,9,20,9,20,op,1490,1,5,2,5,30
579-95,AUG19-MVS-BUS-Weekday-01,15288536-AUG19-MVS-BUS-Weekday-01,Northbound 579  Express / U of M,0,1722,5790001,1.0,MT2019,,,,,,25320.0,25320.0,53702,1,1,1,1,,,7,2,7,2,pk,1017,3,3,1,3,14
350-95,AUG19-MVS-BUS-Weekday-01,15288887-AUG19-MVS-BUS-Weekday-01,Westbound 350 Ltd Stop/ Mcknight/ Dt St Paul,1,31010,3500001,1.0,MT2019,,,,,,23580.0,23580.0,43553,1,0,1,1,,,6,33,6,33,pk,1198,3,3,1,3,47
850-95,AUG19-MVS-BUS-Weekday-01,15288937-AUG19-MVS-BUS-Weekday-01,Northbound 850F  Express / Foley P&R,0,2146,8500016,1.0,MT2019,,,,,,53160.0,53160.0,41936,1,1,1,1,,,14,46,14,46,op,525,1,1,1,1,9
850-95,AUG19-MVS-BUS-Weekday-01,15288944-AUG19-MVS-BUS-Weekday-01,Southbound 850  Express / Foley P&R / Dntn Mpls,1,2234,8500002,1.0,MT2019,,,,,,23880.0,24060.0,40213,1,0,1,1,,,6,38,6,41,pk,519,11,17,2,14,7
850-95,AUG19-MVS-BUS-Weekday-01,15288945-AUG19-MVS-BUS-Weekday-01,Southbound 850  Express / Foley P&R / Dntn Mpls,1,2142,8500005,1.0,MT2019,,,,,,22920.0,22920.0,53384,1,0,0,1,,,6,22,6,22,pk,520,3,17,2,14,40
118-95,AUG19-MVS-BUS-Weekday-01,15289275-AUG19-MVS-BUS-Weekday-01,Southbound 118  Ltd Stop / U of M,1,31540,1180002,1.0,MT2019,,,,,,24900.0,24900.0,49208,1,0,1,1,,,6,55,6,55,pk,1481,2,2,1,2,39
5-95,AUG19-MVS-BUS-Weekday-01,15289496-AUG19-MVS-BUS-Weekday-01,Northbound 5M  Fremont Av/Brklyn Ctr/Transit Ctr,0,1134,50002,1.0,MT2019,,,,,,22020.0,22020.0,51212,1,1,0,1,,,6,7,6,7,pk,1123,5,22,2,9,93
5-95,AUG19-MVS-BUS-Weekday-01,15289503-AUG19-MVS-BUS-Weekday-01,Northbound 5M  Fremont Av/Brklyn Ctr/Transit Ctr,0,1133,50014,1.0,MT2019,,,,,,25980.0,25980.0,794,1,0,0,1,,,7,13,7,13,pk,1124,4,22,2,9,74
5-95,AUG19-MVS-BUS-Weekday-01,15289512-AUG19-MVS-BUS-Weekday-01,Northbound 5M  Fremont Av/Brklyn Ctr/Transit Ctr,0,1119,50002,1.0,MT2019,,,,,,37080.0,37080.0,51212,1,1,0,1,,,10,18,10,18,op,1131,13,40,2,25,93
5-95,AUG19-MVS-BUS-Weekday-01,15289515-AUG19-MVS-BUS-Weekday-01,Northbound 5M  Fremont Av/Brklyn Ctr/Transit Ctr,0,1121,50003,1.0,MT2019,,,,,,49740.0,49740.0,56873,1,0,1,1,,,13,49,13,49,op,1132,12,40,2,25,126
5-95,AUG19-MVS-BUS-Weekday-01,15289618-AUG19-MVS-BUS-Weekday-01,Southbound 5B  Chicago - 56St,1,1139,50001,1.0,MT2019,,,,,,43980.0,43980.0,52709,1,1,1,1,,,12,13,12,13,op,1129,12,38,2,23,92
5-95,AUG19-MVS-BUS-Weekday-01,15289626-AUG19-MVS-BUS-Weekday-01,Southbound 5E Chicago / Mall of Amer,1,1126,50005,1.0,MT2019,,,,,,32460.0,32460.0,52709,1,1,1,1,,,9,1,9,1,op,1130,11,38,2,23,124
5-95,AUG19-MVS-BUS-Weekday-01,15289657-AUG19-MVS-BUS-Weekday-01,Southbound 5E Chicago / Mall of Amer,1,1399,50006,1.0,MT2019,,,,,,25080.0,25080.0,56556,1,1,1,1,,,6,58,6,58,pk,1121,4,19,2,8,96
5-95,AUG19-MVS-BUS-Weekday-01,15289658-AUG19-MVS-BUS-Weekday-01,Southbound 5E Chicago / Mall of Amer,1,1118,50007,1.0,MT2019,,,,,,25980.0,25980.0,53493,1,1,1,1,,,7,13,7,13,pk,1122,4,19,2,8,96
515-95,AUG19-MVS-BUS-Weekday-01,15289929-AUG19-MVS-BUS-Weekday-01,Eastbound 515E  66th St / Vets Med Ctr,0,1930,5150005,1.0,MT2019,,,,,,22980.0,22980.0,53704,1,0,1,1,,,6,23,6,23,pk,1112,3,12,2,9,46
515-95,AUG19-MVS-BUS-Weekday-01,15289930-AUG19-MVS-BUS-Weekday-01,Eastbound 515C  66th St / Mall Amer / Bloom Ave,0,1928,5150002,1.0,MT2019,,,,,,23880.0,23880.0,53704,1,0,1,1,,,6,38,6,38,pk,1111,6,12,2,9,50
515-95,AUG19-MVS-BUS-Weekday-01,15289937-AUG19-MVS-BUS-Weekday-01,Eastbound 515C  66th St / Mall Amer / Bloom Ave,0,1927,5150002,1.0,MT2019,,,,,,33780.0,33780.0,53704,1,0,1,1,,,9,23,9,23,op,1120,8,24,2,18,50
515-95,AUG19-MVS-BUS-Weekday-01,15289949-AUG19-MVS-BUS-Weekday-01,Eastbound 515B  66th St / Mall Amer / Longfellow,0,1931,5150006,1.0,MT2019,,,,,,34680.0,34680.0,53704,1,0,1,1,,,9,38,9,38,op,1119,10,24,2,18,34
515-95,AUG19-MVS-BUS-Weekday-01,15289970-AUG19-MVS-BUS-Weekday-01,Westbound 515  66th St / Southdale / Bloom Ave,1,1929,5150003,1.0,MT2019,,,,,,24300.0,24300.0,56876,1,0,1,1,,,6,45,6,45,pk,1109,6,12,2,9,49
515-95,AUG19-MVS-BUS-Weekday-01,15289974-AUG19-MVS-BUS-Weekday-01,Westbound 515  66th St / Southdale / Bloom Ave,1,1929,5150003,1.0,MT2019,,,,,,33240.0,33240.0,56876,1,0,1,1,,,9,14,9,14,op,1118,6,23,2,17,49
515-95,AUG19-MVS-BUS-Weekday-01,15289978-AUG19-MVS-BUS-Weekday-01,Westbound 515  66th St / Southdale / Longfellow,1,1929,5150001,1.0,MT2019,,,,,,28920.0,28920.0,56876,1,0,1,1,,,8,2,8,2,pk,1110,3,12,2,9,33
515-95,AUG19-MVS-BUS-Weekday-01,15289980-AUG19-MVS-BUS-Weekday-01,Westbound 515  66th St / Southdale / Longfellow,1,1930,5150001,1.0,MT2019,,,,,,34260.0,34260.0,56876,1,0,1,1,,,9,31,9,31,op,1117,11,23,2,17,33
670-95,AUG19-MVS-BUS-Weekday-01,15293320-AUG19-MVS-BUS-Weekday-01,Eastbound 670 Express/Dt Mpls,0,31050,6700001,1.0,MT2019,,,,,,22200.0,22200.0,6004,1,0,0,1,,,6,10,6,10,pk,864,3,3,1,3,59
3-95,AUG19-MVS-BUS-Weekday-01,15293729-AUG19-MVS-BUS-Weekday-01,Eastbound 3B Como Av/St Paul - Depot/Via Front,0,1022,30002,1.0,MT2019,,,,,,23940.0,23940.0,17857,1,0,1,1,,,6,39,6,39,pk,1221,3,13,2,5,76
3-95,AUG19-MVS-BUS-Weekday-01,15293730-AUG19-MVS-BUS-Weekday-01,Westbound 3 Dwtn Mpls / Target Field,1,1040,30011,1.0,MT2019,,,,,,29040.0,29040.0,18561,1,0,0,1,,,8,4,8,4,pk,1220,5,25,2,11,46
3-95,AUG19-MVS-BUS-Weekday-01,15293732-AUG19-MVS-BUS-Weekday-01,Westbound 3B Como-Front/Dwtn Mpls/Target Field,1,1020,30004,1.0,MT2019,,,,,,24300.0,24300.0,56100,1,0,0,1,,,6,45,6,45,pk,1219,6,25,2,11,79
3-95,AUG19-MVS-BUS-Weekday-01,15293734-AUG19-MVS-BUS-Weekday-01,Westbound 3B Como-Front/Dwtn Mpls/Target Field,1,1020,30004,1.0,MT2019,,,,,,33300.0,33300.0,56100,1,0,0,1,,,9,15,9,15,op,1227,12,37,2,21,79
3-95,AUG19-MVS-BUS-Weekday-01,15293740-AUG19-MVS-BUS-Weekday-01,Eastbound 3A  Como Av/Dwtn St Paul/via Maryland,0,1041,30005,1.0,MT2019,,,,,,27120.0,27120.0,17857,1,0,1,1,,,7,32,7,32,pk,1222,2,13,2,5,81
3-95,AUG19-MVS-BUS-Weekday-01,15293744-AUG19-MVS-BUS-Weekday-01,Eastbound 3B Como Av/St Paul - Depot/Via Front,0,1039,30002,1.0,MT2019,,,,,,37200.0,37200.0,17857,1,0,1,1,,,10,20,10,20,op,1229,10,27,2,19,76
3-95,AUG19-MVS-BUS-Weekday-01,15293753-AUG19-MVS-BUS-Weekday-01,Westbound 3A Como-Marylnd/Dwtn Mpls/Target Field,1,1025,30007,1.0,MT2019,,,,,,33900.0,33900.0,2611,1,0,0,1,,,9,25,9,25,op,1228,9,37,2,21,84
3-95,AUG19-MVS-BUS-Weekday-01,15293785-AUG19-MVS-BUS-Weekday-01,Eastbound 3A  Como Av/Dwtn St Paul/via Maryland,0,1042,30005,1.0,MT2019,,,,,,34380.0,34380.0,17857,1,0,1,1,,,9,33,9,33,op,1230,9,27,2,19,81
852-95,AUG19-MVS-BUS-Weekday-01,15415147-AUG19-MVS-BUS-Weekday-01,Northbound 852A Northtown/Thurston-Lund/Anoka Tech,0,2241,8520021,1.0,MT2019,,,,,,23700.0,23700.0,42837,1,1,1,1,,,6,35,6,35,pk,510,3,3,1,3,88
852-95,AUG19-MVS-BUS-Weekday-01,15415150-AUG19-MVS-BUS-Weekday-01,Northbound 852A  Express / Northtown / Anoka Tech,0,2241,8520022,1.0,MT2019,,,,,,34260.0,34260.0,42837,1,1,1,1,,,9,31,9,31,op,518,2,6,2,6,82
852-95,AUG19-MVS-BUS-Weekday-01,15415153-AUG19-MVS-BUS-Weekday-01,Northbound 852A  Express / Northtown / Anoka Tech,0,2244,8520023,1.0,MT2019,,,,,,41460.0,41460.0,42837,1,1,1,1,,,11,31,11,31,op,517,4,6,2,6,84
852-95,AUG19-MVS-BUS-Weekday-01,15415167-AUG19-MVS-BUS-Weekday-01,Southbound 852  Express / Northtown / Dntn Mpls,1,2242,8520025,1.0,MT2019,,,,,,23400.0,23400.0,40213,1,0,0,1,,,6,30,6,30,pk,509,1,4,2,3,49
852-95,AUG19-MVS-BUS-Weekday-01,15415168-AUG19-MVS-BUS-Weekday-01,Southbound 852  Express / Northtown / Dntn Mpls,1,1400,8520026,1.0,MT2019,,,,,,25440.0,25440.0,40213,1,0,0,1,,,7,4,7,4,pk,508,2,4,2,3,48
852-95,AUG19-MVS-BUS-Weekday-01,15415171-AUG19-MVS-BUS-Weekday-01,Southbound 852  Express / Northtown / Dntn Mpls,1,2242,8520027,1.0,MT2019,,,,,,32400.0,32400.0,42622,1,0,0,1,,,9,0,9,0,op,516,2,6,2,5,87
852-95,AUG19-MVS-BUS-Weekday-01,15415172-AUG19-MVS-BUS-Weekday-01,Southbound 852  Express / Northtown / Dntn Mpls,1,2243,8520028,1.0,MT2019,,,,,,36060.0,36060.0,42622,1,0,0,1,,,10,1,10,1,op,515,3,6,2,5,86
351-95,AUG19-MVS-BUS-Weekday-01,15697731-AUG19-MVS-BUS-Weekday-01,Westbound 351 Express / St Paul,1,1811,3510003,1.0,MT2019,,,,,,24360.0,24540.0,53439,1,0,0,1,,,6,46,6,49,pk,1194,5,5,1,5,10
351-95,AUG19-MVS-BUS-Weekday-01,15697732-AUG19-MVS-BUS-Weekday-01,Eastbound 351H Express/Woodbury/Hudson Rd,0,1875,3510002,1.0,MT2019,,,,,,25860.0,25860.0,52761,1,1,1,1,,,7,11,7,11,pk,1195,2,2,1,2,19
265-95,AUG19-MVS-BUS-Weekday-01,15699613-AUG19-MVS-BUS-Weekday-01,Southbound 265  Express / St Paul,1,1033,2650001,1.0,MT2019,,,,,,23100.0,23100.0,50725,1,0,1,1,,,6,25,6,25,pk,1262,3,3,1,3,46
270-95,AUG19-MVS-BUS-Weekday-01,15699621-AUG19-MVS-BUS-Weekday-01,Westbound 270  Express / Minneapolis,1,1832,2700005,1.0,MT2019,,,,,,21900.0,21900.0,18258,1,0,1,1,,,6,5,6,5,pk,1250,4,13,2,11,18
270-95,AUG19-MVS-BUS-Weekday-01,15699629-AUG19-MVS-BUS-Weekday-01,Westbound 270  Express / Minneapolis,1,1532,2700001,1.0,MT2019,,,,,,22860.0,22860.0,51609,1,1,1,1,,,6,21,6,21,pk,1249,7,13,2,11,15
270-95,AUG19-MVS-BUS-Weekday-01,15699647-AUG19-MVS-BUS-Weekday-01,Eastbound 270P Express/Mplwd Mall/Rice-61&C P&R's,0,1623,2700004,1.0,MT2019,,,,,,52680.0,52680.0,53505,1,1,1,1,,,14,38,14,38,op,1255,1,1,1,1,18
355-95,AUG19-MVS-BUS-Weekday-01,15699650-AUG19-MVS-BUS-Weekday-01,Westbound 355  Express / Minneapolis,1,1025,3550001,1.0,MT2019,,,,,,22380.0,22680.0,49423,1,0,0,1,,,6,13,6,18,pk,1188,9,12,2,12,10
355-95,AUG19-MVS-BUS-Weekday-01,15699668-AUG19-MVS-BUS-Weekday-01,Westbound 355  Express / Minneapolis,1,1835,3550005,1.0,MT2019,,,,,,28500.0,28800.0,49423,1,0,1,1,,,7,55,8,0,pk,1189,3,12,2,12,12
94-95,AUG19-MVS-BUS-Weekday-01,15701307-AUG19-MVS-BUS-Weekday-01,Westbound 94 Express / Downtown / Minneapolis,1,1030,940005,1.0,MT2019,,,,,,22440.0,22440.0,56100,1,0,1,1,,,6,14,6,14,pk,426,7,11,2,9,19
94-95,AUG19-MVS-BUS-Weekday-01,15701308-AUG19-MVS-BUS-Weekday-01,Westbound 94 Express / Downtown / Minneapolis,1,1711,940001,1.0,MT2019,,,,,,37680.0,37680.0,56100,1,0,1,1,,,10,28,10,28,op,434,12,12,1,12,18
94-95,AUG19-MVS-BUS-Weekday-01,15701313-AUG19-MVS-BUS-Weekday-01,Westbound 94 Express / Downtown / Minneapolis,1,1707,940003,1.0,MT2019,,,,,,30900.0,30900.0,42881,1,0,0,1,,,8,35,8,35,pk,427,2,11,2,9,17
94-95,AUG19-MVS-BUS-Weekday-01,15701317-AUG19-MVS-BUS-Weekday-01,Eastbound 94D Express / Dwtn St Paul / Union Depot,0,1704,940002,1.0,MT2019,,,,,,27000.0,27000.0,51200,1,0,1,1,,,7,30,7,30,pk,428,7,13,2,13,15
94-95,AUG19-MVS-BUS-Weekday-01,15701319-AUG19-MVS-BUS-Weekday-01,Eastbound 94F Express / Dwtn St Paul / River Plaza,0,1703,940004,1.0,MT2019,,,,,,25020.0,25020.0,51200,1,0,1,1,,,6,57,6,57,pk,429,6,13,2,13,17
94-95,AUG19-MVS-BUS-Weekday-01,15701358-AUG19-MVS-BUS-Weekday-01,Eastbound 94D Express / Dwtn St Paul / Union Depot,0,1702,940002,1.0,MT2019,,,,,,37080.0,37080.0,51200,1,0,1,1,,,10,18,10,18,op,435,12,12,1,12,15
365-95,AUG19-MVS-BUS-Weekday-01,15701398-AUG19-MVS-BUS-Weekday-01,Northbound 365  Express / Minneapolis,0,1810,3650004,1.0,MT2019,,,,,,21660.0,21720.0,50157,1,0,1,1,,,6,1,6,2,pk,1174,5,9,2,8,13
365-95,AUG19-MVS-BUS-Weekday-01,15701399-AUG19-MVS-BUS-Weekday-01,Northbound 365  Express / Minneapolis,0,1880,3650001,1.0,MT2019,,,,,,23160.0,23220.0,50157,1,0,1,1,,,6,26,6,27,pk,1175,3,9,2,8,14
