agency_raw_name,trip_id,tod,direction_id,trip_num_for_shape,trip_num_total,trip_num_N_most,headway_secs,start_time,end_time
MV2019,037-CN-460.0N-0606-20190914-Weekday-03,pk,1,7,30,30,1542,06:00:00,09:00:00
MV2019,011-CN-460.0N-0652-20190914-Weekday-03,pk,1,23,30,30,469,06:00:00,09:00:00
MV2019,036-RD-460.0N-0921-20190914-Weekday-03,op,1,1,1,1,21600,09:00:00,15:00:00
MV2019,324-CT-460.0S-1451-20190914-Weekday-03,op,0,3,3,3,7200,09:00:00,15:00:00
MV2019,048-RD-489.1S-0639-20190914-Weekday-03,pk,0,3,3,3,3600,06:00:00,09:00:00
MV2019,077-RL-479.0N-0651-20190914-Weekday-03,pk,1,2,2,2,5400,06:00:00,09:00:00
MV2019,080-RL-478.0N-0654-20190914-Weekday-03,pk,1,6,6,6,1800,06:00:00,09:00:00
MV2019,069-CN-470.3N-0627-20190914-Weekday-03,pk,1,2,8,7,4725,06:00:00,09:00:00
MV2019,318-RD-477.1S-1359-20190914-Weekday-03,op,0,1,1,1,21600,09:00:00,15:00:00
MV2019,304-CT-475.3S-1205-20190914-Weekday-03,op,0,3,3,3,7200,09:00:00,15:00:00
MV2019,313-RT-475.3N-1248-20190914-Weekday-03,op,1,4,5,5,5400,09:00:00,15:00:00
MV2019,058-RD-475.0N-0631-20190914-Weekday-03,pk,1,4,4,4,2700,06:00:00,09:00:00
MV2019,046-RT-475.0N-0904-20190914-Weekday-03,op,1,1,5,5,21600,09:00:00,15:00:00
MV2019,311-CN-465.3S-1337-20190914-Weekday-03,op,0,2,11,9,8836,09:00:00,15:00:00
MV2019,306-RL-465.2S-1307-20190914-Weekday-03,op,0,7,11,9,2524,09:00:00,15:00:00
MV2019,032-CN-465.2S-0807-20190914-Weekday-03,pk,0,1,4,4,10800,06:00:00,09:00:00
MV2019,051-RD-465.5S-0717-20190914-Weekday-03,pk,0,3,4,4,3600,06:00:00,09:00:00
MV2019,032-CN-465.0N-0715-20190914-Weekday-03,pk,1,5,11,10,1963,06:00:00,09:00:00
MV2019,103-CN-465.3N-0954-20190914-Weekday-03,op,1,3,12,10,6000,09:00:00,15:00:00
MV2019,301-RL-465.2N-1306-20190914-Weekday-03,op,1,7,12,10,2571,09:00:00,15:00:00
MV2019,103-CN-465.1N-0658-20190914-Weekday-03,pk,1,5,11,10,1963,06:00:00,09:00:00
MV2019,309-RL-444.1N-1231-20190914-Weekday-03,op,1,6,12,12,3600,09:00:00,15:00:00
MV2019,316-S1-421.0E-1333-20190914-Weekday-03,op,0,4,4,4,5400,09:00:00,15:00:00
MV2019,305-MA-440.0S-1148-20190914-Weekday-03,op,0,4,4,4,5400,09:00:00,15:00:00
MV2019,062-S1-426.0N-0659-20190914-Weekday-03,pk,1,5,5,5,2160,06:00:00,09:00:00
MV2019,005-S1-442.1W-0750-20190914-Weekday-03,pk,1,3,3,3,3600,06:00:00,09:00:00
MV2019,310-MA-445.0W-1259-20190914-Weekday-03,op,1,5,5,5,4320,09:00:00,15:00:00
MV2019,012-MA-440.0S-0848-20190914-Weekday-03,pk,0,2,2,2,5400,06:00:00,09:00:00
MV2019,018-RL-444.1S-0736-20190914-Weekday-03,pk,0,5,6,6,2160,06:00:00,09:00:00
MV2019,317-S1-420.0W-1325-20190914-Weekday-03,op,1,6,7,7,3600,09:00:00,15:00:00
MV2019,007-RL-444.1N-0731-20190914-Weekday-03,pk,1,5,6,6,2160,06:00:00,09:00:00
MV2019,022-S1-438.1E-0850-20190914-Weekday-03,pk,0,2,2,2,5400,06:00:00,09:00:00
MV2019,018-RL-444.1S-0936-20190914-Weekday-03,op,0,6,12,12,3600,09:00:00,15:00:00
MV2019,005-S1-442.7E-0627-20190914-Weekday-03,pk,0,1,3,3,10800,06:00:00,09:00:00
MV2019,078-MA-445.0W-0657-20190914-Weekday-03,pk,1,4,5,5,2700,06:00:00,09:00:00
MV2019,312-S1-442.1W-1249-20190914-Weekday-03,op,1,1,6,6,21600,09:00:00,15:00:00
MV2019,317-S1-442.1W-1350-20190914-Weekday-03,op,1,5,6,6,4320,09:00:00,15:00:00
MV2019,308-RL-444.2S-1306-20190914-Weekday-03,op,0,6,12,12,3600,09:00:00,15:00:00
MV2019,022-S1-438.1W-1117-20190914-Weekday-03,op,1,6,6,6,3600,09:00:00,15:00:00
MV2019,078-MA-445.0E-0923-20190914-Weekday-03,op,0,6,6,6,3600,09:00:00,15:00:00
MV2019,308-RL-444.2N-1204-20190914-Weekday-03,op,1,6,12,12,3600,09:00:00,15:00:00
MV2019,041-RL-446.0N-0633-20190914-Weekday-03,pk,1,3,3,3,3600,06:00:00,09:00:00
MV2019,006-S1-420.0E-0743-20190914-Weekday-03,pk,0,2,5,4,4320,06:00:00,09:00:00
MV2019,006-S1-420.0E-0943-20190914-Weekday-03,op,0,5,6,6,4320,09:00:00,15:00:00
MV2019,005-S1-420.1E-1243-20190914-Weekday-03,op,0,1,6,6,21600,09:00:00,15:00:00
MV2019,317-S1-442.1E-1417-20190914-Weekday-03,op,0,6,6,6,3600,09:00:00,15:00:00
MV2019,062-S1-421.0E-0833-20190914-Weekday-03,pk,0,1,1,1,10800,06:00:00,09:00:00
MV2019,056-RA-446.0N-1003-20190914-Weekday-03,op,1,6,6,6,3600,09:00:00,15:00:00
MV2019,006-S1-420.4W-0825-20190914-Weekday-03,pk,1,3,5,4,2880,06:00:00,09:00:00
MV2019,012-MA-445.0E-0723-20190914-Weekday-03,pk,0,2,4,4,5400,06:00:00,09:00:00
MV2019,022-S1-438.1E-0950-20190914-Weekday-03,op,0,6,6,6,3600,09:00:00,15:00:00
MV2019,027-RL-446.0S-0609-20190914-Weekday-03,pk,0,1,5,3,6480,06:00:00,09:00:00
MV2019,053-RL-436.0S-0748-20190914-Weekday-03,pk,0,3,3,3,3600,06:00:00,09:00:00
MV2019,056-RA-446.0S-0909-20190914-Weekday-03,op,0,6,6,6,3600,09:00:00,15:00:00
MV2019,039-RL-444.2S-0806-20190914-Weekday-03,pk,0,1,6,6,10800,06:00:00,09:00:00
MV2019,078-MA-440.0N-0831-20190914-Weekday-03,pk,1,1,5,5,10800,06:00:00,09:00:00
MV2019,305-MA-440.0N-1231-20190914-Weekday-03,op,1,4,4,4,5400,09:00:00,15:00:00
MV2019,062-S1-421.0W-0803-20190914-Weekday-03,pk,1,1,1,1,10800,06:00:00,09:00:00
MV2019,062-S1-421.0W-0903-20190914-Weekday-03,op,1,4,4,4,5400,09:00:00,15:00:00
MV2019,005-S1-442.1E-0817-20190914-Weekday-03,pk,0,2,3,3,5400,06:00:00,09:00:00
MV2019,055-RD-446.2S-0634-20190914-Weekday-03,pk,0,2,5,3,3240,06:00:00,09:00:00
MV2019,029-RL-444.2N-0804-20190914-Weekday-03,pk,1,1,6,6,10800,06:00:00,09:00:00
MV2019,024-RL-440.2N-0729-20190914-Weekday-03,pk,1,4,5,5,2700,06:00:00,09:00:00
MV2019,090-CT-475.3S-0804-20190914-Weekday-03,pk,0,1,1,1,10800,06:00:00,09:00:00
MV2019,107-MA-445.5W-0751-20190914-Weekday-03,pk,1,1,5,5,10800,06:00:00,09:00:00
MV2019,087-RL-464.1N-0652-20190914-Weekday-03,pk,1,3,10,6,2160,06:00:00,09:00:00
MV2019,022-S1-438.1W-0712-20190914-Weekday-03,pk,1,2,2,2,5400,06:00:00,09:00:00
MV2019,114-RD-484.1N-0632-20190914-Weekday-03,pk,1,2,6,6,5400,06:00:00,09:00:00
MV2019,071-RD-477.5N-0652-20190914-Weekday-03,pk,1,3,15,11,2640,06:00:00,09:00:00
MV2019,094-RT-477.0N-0703-20190914-Weekday-03,pk,1,8,15,11,989,06:00:00,09:00:00
MV2019,339-CT-491.1N-1122-20190914-Weekday-03,op,1,1,1,1,21600,09:00:00,15:00:00
MV2019,016-CT-491.0S-0700-20190914-Weekday-03,pk,0,2,3,3,5400,06:00:00,09:00:00
MV2019,060-CT-491.3S-0821-20190914-Weekday-03,pk,0,1,3,3,10800,06:00:00,09:00:00
MV2019,059-CT-493.0N-0630-20190914-Weekday-03,pk,1,4,4,4,2700,06:00:00,09:00:00
MV2019,201-B-903.0S-0818-20190914-Weekday-03,pk,0,9,9,9,1200,06:00:00,09:00:00
MV2019,202-B-903.0S-1138-20190914-Weekday-03,op,0,3,18,18,7200,09:00:00,15:00:00
MV2019,213-B-903.0S-1358-20190914-Weekday-03,op,0,15,18,18,1440,09:00:00,15:00:00
MV2019,202-B-903.0N-0602-20190914-Weekday-03,pk,1,9,9,9,1200,06:00:00,09:00:00
MV2019,202-B-903.0N-0912-20190914-Weekday-03,op,1,18,18,18,1200,09:00:00,15:00:00
MV2019,415-CT-493.0S-1431-20190914-Weekday-03,op,0,1,1,1,21600,09:00:00,15:00:00
MV2019,010-CT-493.0S-0644-20190914-Weekday-03,pk,0,1,1,1,10800,06:00:00,09:00:00
MV2019,251-S2-497.2W-0640-20190914-Weekday-03,pk,1,3,3,3,3600,06:00:00,09:00:00
MV2019,250-S2-497.2W-0940-20190914-Weekday-03,op,1,6,6,6,3600,09:00:00,15:00:00
MV2019,250-S2-497.2E-0601-20190914-Weekday-03,pk,0,3,3,3,3600,06:00:00,09:00:00
MV2019,251-S2-497.2E-0901-20190914-Weekday-03,op,0,6,6,6,3600,09:00:00,15:00:00
MV2019,251-S2-499.1W-0611-20190914-Weekday-03,pk,1,3,3,3,3600,06:00:00,09:00:00
MV2019,250-S2-499.1W-1311-20190914-Weekday-03,op,1,1,6,6,21600,09:00:00,15:00:00
MV2019,250-S2-499.0W-0906-20190914-Weekday-03,op,1,5,6,6,4320,09:00:00,15:00:00
MV2019,250-S2-499.1E-0640-20190914-Weekday-03,pk,0,2,3,3,5400,06:00:00,09:00:00
MV2019,250-S2-499.0E-0840-20190914-Weekday-03,pk,0,1,3,3,10800,06:00:00,09:00:00
MV2019,251-S2-499.0E-0940-20190914-Weekday-03,op,0,5,6,6,4320,09:00:00,15:00:00
MV2019,250-S2-499.1E-1240-20190914-Weekday-03,op,0,1,6,6,21600,09:00:00,15:00:00
MV2019,120-RL-495.1E-0616-20190914-Weekday-03,pk,0,1,3,3,10800,06:00:00,09:00:00
MV2019,119-RL-495.2E-0740-20190914-Weekday-03,pk,0,2,3,3,5400,06:00:00,09:00:00
MV2019,119-RL-495.3E-0936-20190914-Weekday-03,op,0,3,6,5,6000,09:00:00,15:00:00
MV2019,333-RL-495.2E-1340-20190914-Weekday-03,op,0,2,6,5,8999,09:00:00,15:00:00
MV2019,119-RL-495.2W-0652-20190914-Weekday-03,pk,1,2,3,3,5400,06:00:00,09:00:00
MV2019,119-RL-495.3W-0853-20190914-Weekday-03,pk,1,1,3,3,10800,06:00:00,09:00:00
MV2019,120-RL-495.3W-0953-20190914-Weekday-03,op,1,2,6,4,7200,09:00:00,15:00:00
MV2019,333-RL-495.2W-1252-20190914-Weekday-03,op,1,2,6,4,7200,09:00:00,15:00:00
MV2019,005-S1-420.3W-1340-20190914-Weekday-03,op,1,1,7,7,21600,09:00:00,15:00:00
MV2019,001-S1-420.3E-0705-20190914-Weekday-03,pk,0,2,5,4,4320,06:00:00,09:00:00
MV2019,001-S1-420.3W-0742-20190914-Weekday-03,pk,1,1,5,4,8640,06:00:00,09:00:00
MV2019,022-S1-445.2E-0636-20190914-Weekday-03,pk,0,2,4,4,5400,06:00:00,09:00:00
MV2019,112-CT-490.9N-0800-20190914-Weekday-03,pk,1,2,9,4,2400,06:00:00,09:00:00
MV2019,111-CT-490.7N-0827-20190914-Weekday-03,pk,1,2,9,4,2400,06:00:00,09:00:00
MV2019,339-CT-490.8S-1245-20190914-Weekday-03,op,0,1,1,1,21600,09:00:00,15:00:00
MV2019,951--411.0N-0919-20190914-Weekday-03,op,1,4,4,4,5400,09:00:00,15:00:00
MV2019,951--411.0S-0938-20190914-Weekday-03,op,0,4,4,4,5400,09:00:00,15:00:00
MV2019,124-RL-498.0N-0640-20190914-Weekday-03,pk,1,5,5,5,2160,06:00:00,09:00:00
MV2019,126-RL-498.0S-0650-20190914-Weekday-03,pk,0,4,4,4,2700,06:00:00,09:00:00
